,datetime,colB_mas_cercano
5656,44638.09715,44638.138889999995
5657,44638.0975,44638.138889999995
5658,44638.09785,44638.138889999995
5659,44638.0982,44638.138889999995
5660,44638.09855,44638.138889999995
5661,44638.0989,44638.138889999995
5662,44638.09925,44638.138889999995
5663,44638.0996,44638.138889999995
5664,44638.09995,44638.138889999995
5665,44638.1013,44638.138889999995
5666,44638.10165,44638.138889999995
5667,44638.102,44638.138889999995
5668,44638.10235,44638.138889999995
5669,44638.1027,44638.138889999995
5670,44638.10305,44638.138889999995
5671,44638.10339,44638.138889999995
5672,44638.10374,44638.138889999995
5673,44638.10409,44638.138889999995
5674,44638.104439999996,44638.138889999995
5675,44638.10479,44638.138889999995
5676,44638.10514,44638.138889999995
5677,44638.105489999994,44638.138889999995
5678,44638.10584,44638.138889999995
5679,44638.10619,44638.138889999995
5680,44638.10654,44638.138889999995
5681,44638.106889999995,44638.138889999995
5682,44638.10724,44638.138889999995
5683,44638.10758,44638.138889999995
5684,44638.10793,44638.138889999995
5685,44638.10828,44638.138889999995
5686,44638.10863,44638.138889999995
5687,44638.108980000005,44638.138889999995
5688,44638.10933,44638.138889999995
5689,44638.10968,44638.138889999995
5690,44638.11003,44638.138889999995
5691,44638.11038,44638.138889999995
5692,44638.11073,44638.138889999995
5693,44638.11108,44638.138889999995
5694,44638.11142,44638.138889999995
5695,44638.111769999996,44638.138889999995
5696,44638.11212,44638.138889999995
5697,44638.11247,44638.138889999995
5698,44638.11282,44638.138889999995
5699,44638.11317,44638.138889999995
5700,44638.11352,44638.138889999995
5701,44638.11387,44638.138889999995
5702,44638.114219999996,44638.138889999995
5703,44638.11457,44638.138889999995
5704,44638.12171,44638.138889999995
5705,44638.12206,44638.138889999995
5706,44638.12241,44638.138889999995
5707,44638.122760000006,44638.138889999995
5708,44638.12311,44638.138889999995
5709,44638.12346,44638.138889999995
5710,44638.123810000005,44638.138889999995
5711,44638.12415,44638.138889999995
5712,44638.1245,44638.138889999995
5713,44638.1252,44638.138889999995
5714,44638.12555,44638.138889999995
5715,44638.1259,44638.138889999995
5716,44638.12625,44638.138889999995
5717,44638.1266,44638.138889999995
5718,44638.12695,44638.138889999995
5719,44638.1273,44638.138889999995
5720,44638.128339999996,44638.138889999995
5721,44638.12869,44638.138889999995
5722,44638.12904,44638.138889999995
5723,44638.129389999995,44638.138889999995
5724,44638.12974,44638.138889999995
5725,44638.13009,44638.138889999995
5726,44638.13044,44638.138889999995
5727,44638.130789999996,44638.138889999995
5728,44638.13114,44638.138889999995
5729,44638.13149,44638.138889999995
5730,44638.131839999995,44638.138889999995
5731,44638.13218,44638.138889999995
5732,44638.13253,44638.138889999995
5733,44638.132880000005,44638.138889999995
5734,44638.13323,44638.138889999995
5735,44638.13358,44638.138889999995
5736,44638.13393,44638.138889999995
5737,44638.13428,44638.138889999995
5738,44638.13498,44638.138889999995
5739,44638.135330000005,44638.138889999995
5740,44638.13568,44638.138889999995
5741,44638.13602,44638.138889999995
5742,44638.13637,44638.138889999995
5743,44638.13672,44638.138889999995
5744,44638.13707,44638.138889999995
5745,44638.13742,44638.138889999995
5746,44638.13777,44638.138889999995
5747,44638.13884,44638.138889999995
5748,44638.139189999994,44638.138889999995
5749,44638.13954,44638.13958
5750,44638.13989,44638.13958
5751,44638.14024,44638.14028
5752,44638.140589999995,44638.14028
5753,44638.14094,44638.14097
5754,44638.14128,44638.14097
5755,44638.14163,44638.14167
5756,44638.14198,44638.14167
5757,44638.14233,44638.142360000005
5758,44638.142680000004,44638.142360000005
5759,44638.14303,44638.14306
5760,44638.14338,44638.14306
5761,44638.14443,44638.14444
5762,44638.14478,44638.14444
5763,44638.145130000004,44638.14514
5764,44638.145469999996,44638.14514
5765,44638.14582,44638.14583
5766,44638.14617,44638.14583
5767,44638.14652,44638.14653
5768,44638.14687,44638.14653
5769,44638.14722,44638.14722
5770,44638.14757,44638.147919999996
5771,44638.147919999996,44638.147919999996
5772,44638.14827,44638.148610000004
5773,44638.14862,44638.148610000004
5774,44638.14897,44638.14931
5775,44638.14931,44638.14931
5776,44638.14966,44638.15
5777,44638.150010000005,44638.15
5778,44638.15036,44638.150689999995
5779,44638.15071,44638.150689999995
5780,44638.1519,44638.15208
5781,44638.15225,44638.15208
5782,44638.1526,44638.152780000004
5783,44638.1533,44638.15347
5784,44638.15365,44638.15347
5785,44638.15399,44638.15417
5786,44638.15434,44638.15417
5787,44638.154689999996,44638.15486
5788,44638.15504,44638.15486
5789,44638.15539,44638.15556
5790,44638.155739999995,44638.15556
5791,44638.15609,44638.15625
5792,44638.15644,44638.15625
5793,44638.15679,44638.15694
5794,44638.157139999996,44638.15694
5795,44638.15749,44638.15764
5796,44638.15784,44638.15764
5797,44638.15818,44638.15833
5798,44638.15888,44638.15903
5799,44638.16098,44638.16111
5800,44638.16132,44638.16111
5801,44638.16167,44638.161810000005
5802,44638.162019999996,44638.161810000005
5803,44638.16237,44638.1625
5804,44638.16272,44638.1625
5805,44638.16307,44638.16319
5806,44638.16342,44638.16319
5807,44638.16377,44638.163889999996
5808,44638.16412,44638.163889999996
5809,44638.164469999996,44638.164580000004
5810,44638.16482,44638.164580000004
5811,44638.16517,44638.16528
5812,44638.16551,44638.16528
5813,44638.16586,44638.16597
5814,44638.16621,44638.16597
5815,44638.166560000005,44638.16667
5816,44638.16691,44638.16667
5817,44638.16726,44638.16736
5818,44638.167610000004,44638.16736
5819,44638.16796,44638.16806
5820,44638.16831,44638.16806
5821,44638.17272,44638.17292
5822,44638.1733,44638.173610000005
5823,44638.17473,44638.175
5824,44638.17508,44638.175
5825,44638.17613,44638.17639
5826,44638.17648,44638.17639
5827,44638.17682,44638.17708
5828,44638.177169999995,44638.17708
5829,44638.17752,44638.17778
5830,44638.17787,44638.17778
5831,44638.17822,44638.17847
5832,44638.17857,44638.17847
5833,44638.17927,44638.179169999996
5834,44638.179619999995,44638.179860000004
5835,44638.17997,44638.179860000004
5836,44638.18032,44638.18056
5837,44638.18137,44638.18125
5838,44638.18172,44638.181939999995
5839,44638.18241,44638.18264
5840,44638.18276,44638.18264
5841,44638.183110000005,44638.18333
5842,44638.18346,44638.18333
5843,44638.18381,44638.184030000004
5844,44638.184160000004,44638.184030000004
5845,44638.18451,44638.18472
5846,44638.18486,44638.18472
5847,44638.18521,44638.18542
5848,44638.185560000005,44638.18542
5849,44638.18591,44638.18611
5850,44638.18625,44638.18611
5851,44638.1866,44638.18681
5852,44638.18695,44638.18681
5853,44638.1873,44638.1875
5854,44638.18765,44638.1875
5855,44638.187999999995,44638.18819
5856,44638.18835,44638.18819
5857,44638.1887,44638.18889
5858,44638.18905,44638.18889
5859,44638.1894,44638.18958
5860,44638.18975,44638.18958
5861,44638.1901,44638.19028
5862,44638.19044,44638.19028
5863,44638.19079,44638.190969999996
5864,44638.191139999995,44638.190969999996
5865,44638.19149,44638.19167
5866,44638.19184,44638.19167
5867,44638.192189999994,44638.19236
5868,44638.19254,44638.19236
5869,44638.19289,44638.193060000005
5870,44638.19324,44638.193060000005
5871,44638.193589999995,44638.19375
5872,44638.19394,44638.19375
5873,44638.19428,44638.19444
5874,44638.19463,44638.19444
5875,44638.19498,44638.195139999996
5876,44638.19533,44638.195139999996
5877,44638.195680000004,44638.195830000004
5878,44638.19603,44638.195830000004
5879,44638.19638,44638.19653
5880,44638.19673,44638.19653
5881,44638.19708,44638.19722
5882,44638.19743,44638.19722
5883,44638.19778,44638.19792
5884,44638.198130000004,44638.19792
5885,44638.198469999996,44638.19861
5886,44638.19973,44638.2
5887,44638.20008,44638.2
5888,44638.200430000004,44638.20069
5889,44638.20078,44638.20069
5890,44638.20113,44638.201389999995
5891,44638.20148,44638.201389999995
5892,44638.20217,44638.20208
5893,44638.20252,44638.20278
5894,44638.20287,44638.20278
5895,44638.203219999996,44638.20347
5896,44638.20357,44638.20347
5897,44638.20392,44638.20417
5898,44638.20427,44638.20417
5899,44638.20462,44638.204860000005
5900,44638.20497,44638.204860000005
5901,44638.20532,44638.20556
5902,44638.20566,44638.20556
5903,44638.20601,44638.20625
5904,44638.206360000004,44638.20625
5905,44638.206710000006,44638.20694
5906,44638.20706,44638.20694
5907,44638.20741,44638.20764
5908,44638.207760000005,44638.20764
5909,44638.20811,44638.20833
5910,44638.20846,44638.20833
5911,44638.208810000004,44638.20903
5912,44638.209160000006,44638.20903
5913,44638.20951,44638.20972
5914,44638.20985,44638.20972
5915,44638.2102,44638.210419999996
5916,44638.21055,44638.210419999996
5917,44638.2109,44638.211110000004
5918,44638.21125,44638.211110000004
5919,44638.212439999996,44638.2125
5920,44638.21279,44638.2125
5921,44638.21314,44638.213189999995
5922,44638.213489999995,44638.213189999995
5923,44638.21384,44638.21389
5924,44638.21419,44638.21389
5925,44638.214530000005,44638.21458
5926,44638.21488,44638.21458
5927,44638.21523,44638.215280000004
5928,44638.215580000004,44638.215280000004
5929,44638.21593,44638.21597
5930,44638.21628,44638.21597
5931,44638.21663,44638.21667
5932,44638.216980000005,44638.21667
5933,44638.21733,44638.21736
5934,44638.21768,44638.21736
5935,44638.21803,44638.21806
5936,44638.21837,44638.21806
5937,44638.21872,44638.21875
5938,44638.21907,44638.21875
5939,44638.21942,44638.21944
5940,44638.219769999996,44638.21944
5941,44638.22012,44638.22014
5942,44638.22047,44638.22014
5943,44638.22082,44638.22083
5944,44638.22117,44638.22083
5945,44638.22152,44638.22153
5946,44638.22187,44638.22153
5947,44638.222219999996,44638.222219999996
5948,44638.22256,44638.222219999996
5949,44638.22326,44638.22292
5950,44638.22361,44638.22361
5951,44638.22396,44638.22361
5952,44638.224310000005,44638.224310000005
5953,44638.22501,44638.225
5954,44638.225360000004,44638.22569
5955,44638.22571,44638.22569
5956,44638.2264,44638.226389999996
5957,44638.22675,44638.227080000004
5958,44638.2271,44638.227080000004
5959,44638.22892,44638.22917
5960,44638.229269999996,44638.22917
5961,44638.229960000004,44638.22986
5962,44638.23361,44638.23333
5963,44638.235,44638.23472
5964,44638.237810000006,44638.2375
5965,44638.2399,44638.23958
5966,44638.24025,44638.24028
5967,44638.24095,44638.24097
5968,44638.24129,44638.24097
5969,44638.24164,44638.241669999996
5970,44638.241989999995,44638.241669999996
5971,44638.24234,44638.242360000004
5972,44638.24268,44638.242360000004
5973,44638.24303,44638.24306
5974,44638.24338,44638.24306
5975,44638.24373,44638.24375
5976,44638.24407,44638.24375
5977,44638.244419999995,44638.244439999995
5978,44638.24477,44638.244439999995
5979,44638.24512,44638.24514
5980,44638.24547,44638.24514
5981,44638.24581,44638.24583
5982,44638.24616,44638.24583
5983,44638.246510000004,44638.246530000004
5984,44638.24686,44638.246530000004
5985,44638.2472,44638.24722
5986,44638.24755,44638.24722
5987,44638.2479,44638.24792
5988,44638.24825,44638.24792
5989,44638.2498,44638.24931
5990,44638.97112,44638.97105
5991,44638.971710000005,44638.97175
5992,44638.97229,44638.97215
5993,44639.02628,44639.02632
5994,44639.02663,44639.02661
5995,44639.02698,44639.027010000005
5996,44639.027330000004,44639.0273
5997,44639.02768,44639.02771
5998,44639.02803,44639.028
5999,44639.02838,44639.0284
6000,44639.02873,44639.02869
6001,44639.02908,44639.0291
6002,44639.02943,44639.029389999996
6003,44639.02977,44639.02979
6004,44639.030119999996,44639.030080000004
6005,44639.03047,44639.03049
6006,44639.03082,44639.03078
6007,44639.03117,44639.03118
6008,44639.03152,44639.03147
6009,44639.03187,44639.03188
6010,44639.03222,44639.03216
