datetime,oiwfs_see
2022-01-01 04:03:57.127950,1.012828331379159
2022-01-01 04:04:47.127946,0.8745805383141713
2022-01-01 04:05:33.128010,0.7104865478259553
2022-01-01 04:06:19.127952,0.8485609361278741
2022-01-01 04:07:05.128014,0.6766551328159912
2022-01-01 04:07:51.127934,0.8590334551614781
2022-01-01 04:08:38.128007,0.6638921993690705
2022-01-01 04:09:24.127955,0.645006867581063
2022-01-01 04:10:10.127985,0.6930736942086507
2022-01-01 04:10:56.127997,0.7369991897030052
2022-01-01 04:11:42.127989,0.7583634427223006
2022-01-01 04:12:28.127983,0.7792562555824007
2022-01-01 04:13:14.127926,0.8363799116033207
2022-01-01 04:14:00.127959,0.6054943723201559
2022-01-01 04:14:46.128013,0.7802750282869598
2022-01-01 04:15:32.128017,0.9996514354347166
2022-01-01 04:16:22.128040,0.645493673257215
2022-01-01 04:17:08.128051,0.5861903122397678
2022-01-01 04:17:54.127992,0.6108468697978341
2022-01-01 04:18:40.127960,0.7556411222182421
2022-01-01 04:19:26.127955,1.042121180840824
2022-01-01 04:20:12.127954,0.9702761698553071
2022-01-01 04:21:02.127961,1.01135143469004
2022-01-01 04:21:48.128047,1.135443140256874
2022-01-01 04:22:34.127924,0.8829408507693979
2022-01-01 04:23:20.127961,1.052994401621487
2022-01-01 04:24:06.127935,0.9212637958722121
2022-01-01 04:24:52.128066,0.718725787546941
2022-01-01 04:25:38.127993,0.7191824830616808
2022-01-01 04:26:25.127947,0.7493437339161846
2022-01-01 04:27:11.127954,0.7550159579207814
2022-01-01 04:28:00.127952,0.8436309300963398
2022-01-01 04:28:50.127951,0.9953877747208978
2022-01-01 04:29:36.127952,0.9878880999402059
2022-01-01 04:30:22.127967,1.095006694451986
2022-01-01 04:31:08.128128,0.9304558909202127
2022-01-01 04:31:54.128019,0.8252440008668723
2022-01-01 04:32:40.128002,0.8339860367371138
2022-01-01 04:33:26.127954,0.6543337522295996
2022-01-01 04:34:12.127920,0.892163529303936
2022-01-01 04:34:58.128008,1.111791332583477
2022-01-01 04:35:44.127939,1.36334560818045
2022-01-01 04:36:30.127923,1.352860063038046
2022-01-01 04:37:17.128024,0.9931965259031458
2022-01-01 04:38:03.128114,0.9827195715495647
2022-01-01 04:38:49.127937,1.136873883238377
2022-01-01 04:39:35.127943,1.184035730272385
2022-01-01 04:40:21.127929,0.9261667319520903
2022-01-01 04:41:22.211255,0.0
2022-01-01 05:48:43.127860,0.7820598637932886
2022-01-01 05:51:13.127868,0.8869353791488036
2022-01-01 05:52:36.127895,0.9176678788256071
2022-01-01 05:53:19.128014,0.9261686363193331
2022-01-01 05:53:59.127885,0.8233449650569277
2022-01-01 05:54:39.127888,0.9568056858494759
2022-01-01 05:55:19.127973,1.074534956832526
2022-01-01 05:56:00.127872,1.068891566441387
2022-01-01 05:56:40.127905,0.949281944598174
2022-01-01 05:57:20.127892,0.8920516888711847
2022-01-01 05:58:00.127889,0.8222884063030101
2022-01-01 05:58:40.127971,0.84043151556979
2022-01-01 05:59:21.127890,0.9423253809961146
2022-01-01 06:00:03.127908,0.899031117502558
2022-01-01 06:00:43.127836,0.779166271034173
2022-01-01 06:01:25.127890,0.8892106663619791
2022-01-01 06:02:05.127889,0.9540573760148304
2022-01-01 06:02:45.127824,0.7384309785115889
2022-01-01 06:03:26.127886,0.7351167330450828
2022-01-01 06:04:06.127902,0.7087469171034776
2022-01-01 06:05:04.127911,0.6962896852736343
2022-01-01 06:05:44.127912,0.5983884977976553
2022-01-01 06:06:24.127913,0.7095624913528064
2022-01-01 06:10:04.127131,0.7759001200424049
2022-01-01 06:10:45.127465,0.8763167406782755
2022-01-01 06:11:25.127085,0.8848024637719265
2022-01-01 06:12:05.127061,0.7896867484299709
2022-01-01 06:12:45.127067,0.7676799733037956
2022-01-01 06:13:25.127058,0.7872023943226223
2022-01-01 06:14:06.127061,0.9606153620942696
2022-01-01 06:14:46.127071,0.9105088163235582
2022-01-01 06:15:26.127043,0.8551839085008665
2022-01-01 06:16:06.127050,0.8173833075449892
2022-01-01 06:16:47.127068,0.8840850286648599
2022-01-01 06:17:27.127098,0.8925308142546176
2022-01-01 06:18:07.127078,1.153682168813104
2022-01-01 06:18:47.127041,1.613046062289466
2022-01-01 06:19:27.127054,1.055102034537194
2022-01-01 06:20:08.127079,1.090833934055638
2022-01-01 06:20:48.127139,0.8405220026899983
2022-01-01 06:21:28.127070,0.9233139421114503
2022-01-01 06:22:08.127052,0.7905199820305541
2022-01-01 06:22:49.127109,1.070001978547447
2022-01-01 06:23:29.127081,1.100821767724337
2022-01-01 06:24:09.127071,0.8681575902613584
2022-01-01 06:24:49.127132,0.9362855047463047
2022-01-01 06:25:29.127015,0.8381729174718558
2022-01-01 06:26:10.127080,0.99988837982757
2022-01-01 06:26:50.127095,1.008464445273656
2022-01-01 06:27:34.127052,0.8760528754111937
2022-01-01 06:28:14.127104,0.7299869177426973
2022-01-01 06:28:54.127076,0.8109333950803211
2022-01-01 06:29:35.127071,0.977097555769004
2022-01-01 06:30:15.127071,0.8661236039927698
2022-01-01 06:30:55.127069,0.9995474201379986
2022-01-01 06:31:35.127081,0.8688010279481331
2022-01-01 06:32:15.127059,0.9776482277231754
2022-01-01 06:32:56.127146,0.85963541817076
2022-01-01 06:33:36.127055,0.9904855208635212
2022-01-01 06:34:16.127020,0.7554001134663969
2022-01-01 06:34:56.127061,0.6254104995275798
2022-01-01 06:35:37.127053,0.8392745947656391
2022-01-01 06:36:17.127155,1.143851577679506
2022-01-01 06:36:57.127130,1.133798664005066
2022-01-01 06:37:37.127296,0.9365353569255216
2022-01-01 06:38:17.127180,1.19845256809027
2022-01-01 06:38:58.127107,1.024883565504626
2022-01-01 06:39:38.127192,0.9419751107220959
2022-01-01 06:40:18.127153,1.28270520790757
2022-01-01 06:40:58.127194,1.000271986705148
2022-01-01 06:41:39.127071,0.916878464362364
2022-01-01 06:42:19.127130,1.114375407689357
2022-01-01 06:42:59.127104,1.117859588635
2022-01-01 06:43:39.127069,0.9214495949106984
2022-01-01 06:44:19.127056,0.8054208477741309
2022-01-01 06:45:00.127055,0.890437192210657
2022-01-01 06:45:43.127037,0.8148860502980231
2022-01-01 06:46:23.127070,1.052890296757464
2022-01-01 06:47:03.127022,1.226436133106547
2022-01-01 06:47:44.127049,0.9504983316295931
2022-01-01 06:48:24.127067,0.8403705109590301
2022-01-01 06:49:06.127048,0.888337708202614
2022-01-01 06:49:44.127059,1.116446971303965
2022-01-01 06:50:24.127112,1.091539041029346
2022-01-01 06:51:05.127070,1.04362232608172
2022-01-01 06:51:45.127072,1.192485179393743
2022-01-01 06:52:25.127068,1.104345169762815
2022-01-01 06:53:05.127086,1.411178437006743
2022-01-01 06:53:46.127088,1.071480999693746
2022-01-01 06:54:26.127064,1.377550658662299
2022-01-01 06:55:06.127062,1.402485388994624
2022-01-01 06:55:46.127071,1.094451553832825
2022-01-01 06:56:26.127068,1.337651962917873
2022-01-01 06:57:07.127054,1.264841575280884
2022-01-01 06:57:47.127078,1.160186406175275
2022-01-01 06:58:27.127102,1.304468678237706
2022-01-01 06:59:07.127102,1.040207447212252
2022-01-01 06:59:48.127058,1.148713320897007
2022-01-01 07:00:28.127121,1.312092971529728
2022-01-01 07:01:08.127036,1.166666756358313
2022-01-01 07:01:48.127072,1.211918253435954
2022-01-01 07:02:28.127058,1.090346253376427
2022-01-01 07:03:09.127061,1.045157715207527
2022-01-01 07:03:53.127069,1.074965062579517
2022-01-01 07:04:33.127068,1.104748115636374
2022-01-01 07:05:13.127065,1.19909673114892
2022-01-01 07:05:53.127067,1.00846649979913
2022-01-01 07:06:34.127050,1.151639967295437
2022-01-01 07:07:14.127049,1.27832342403283
2022-01-01 07:07:54.127148,1.252966367436613
2022-01-01 07:08:34.127055,1.081624395877886
2022-01-01 07:09:14.127022,1.344675738535157
2022-01-01 07:09:55.127094,1.062853353151963
2022-01-01 07:10:35.127043,1.14408850663359
2022-01-01 07:11:15.127087,1.238659707966236
2022-01-01 07:11:55.127083,1.58723260858968
2022-01-01 07:12:36.127051,1.316480036771135
2022-01-01 07:13:16.127059,1.139770405290887
2022-01-01 07:13:56.127077,1.187010616941047
2022-01-01 07:14:36.127125,1.095901852431363
2022-01-01 07:15:16.127057,1.32070453058174
2022-01-01 07:15:57.127082,1.257165987133918
2022-01-01 07:16:37.127065,1.336145102191169
2022-01-01 07:17:17.127086,1.469101866964129
2022-01-01 07:17:57.127142,1.4366427449093
2022-01-01 07:18:37.127052,1.519176550002032
2022-01-01 07:19:18.127160,1.568841884243004
2022-01-01 07:19:58.127064,1.547721727337073
2022-01-01 07:20:38.127057,1.704529946048058
2022-01-01 07:21:18.127095,1.44997806455341
2022-01-01 07:22:02.127111,1.510152962504287
2022-01-01 07:22:42.127077,1.511780151933329
2022-01-01 07:23:22.127053,1.637341781968793
2022-01-01 07:24:03.127057,1.525812465622726
2022-01-01 07:24:43.127068,1.866278602989386
2022-01-01 07:25:23.127071,1.45995821626187
2022-01-01 07:26:03.127055,1.294159089611996
2022-01-01 07:26:43.127077,1.622885802823179
2022-01-01 07:27:24.127049,1.368534618977278
2022-01-01 07:28:04.127044,1.335781168617027
2022-01-01 07:28:44.127067,1.254303234371765
2022-01-01 07:29:24.127065,1.599134674846483
2022-01-01 07:30:04.127055,1.465127332564129
2022-01-01 07:30:45.127100,1.369865401229518
2022-01-01 07:31:25.127077,1.242767915032019
2022-01-01 07:32:05.127070,1.209223648469256
2022-01-01 07:32:45.127107,1.260769622256444
2022-01-01 07:33:26.127115,1.382908746898635
2022-01-01 07:34:06.127060,1.5894487505382
2022-01-01 07:34:46.127114,1.730167096480146
2022-01-01 07:35:26.127072,1.786443445350655
2022-01-01 07:36:06.127070,1.500504689533965
2022-01-01 07:36:47.127073,1.081666501960654
2022-01-01 07:37:27.127122,1.026915178495232
2022-01-01 07:38:07.127060,1.264477515002302
2022-01-01 07:38:47.127073,1.39130315872172
2022-01-01 07:39:28.127062,1.463587925058406
2022-01-01 07:40:10.127046,1.480838880507124
2022-01-01 07:40:50.127063,1.643232029700276
2022-01-01 07:41:30.127066,1.611891084080559
2022-01-01 07:42:11.127044,1.393738851753248
2022-01-01 07:42:51.127074,1.21965778440094
2022-01-01 07:43:31.127065,1.313191229395927
2022-01-01 07:44:11.127078,1.317494246251629
2022-01-01 07:44:52.127069,1.459970491303573
2022-01-01 07:45:32.127055,1.188888364562764
2022-01-01 07:46:12.127092,1.130496927643626
2022-01-01 07:46:52.127044,1.316827193508182
2022-01-01 07:47:32.127053,1.431318098124733
2022-01-01 07:48:13.127028,1.638023579071289
2022-01-01 07:48:53.127064,1.263560682887413
2022-01-01 07:49:33.127124,1.334226325119646
2022-01-01 07:50:13.127064,1.394364736505995
2022-01-01 07:50:54.127094,1.090471714209268
2022-01-01 07:51:34.127058,1.157171844268573
2022-01-01 07:52:14.127056,1.087090964207615
2022-01-01 07:52:54.127333,1.118099148939938
2022-01-01 07:53:34.127050,0.9808378939396857
2022-01-01 07:54:15.127070,1.276513377212734
2022-01-01 07:54:55.127072,1.27945732848877
2022-01-01 07:55:35.127074,1.24568497217685
2022-01-01 07:56:15.127070,1.439869621139375
2022-01-01 07:56:55.127061,1.167356483814436
2022-01-01 07:57:36.127062,1.416511939399735
2022-01-01 07:59:46.127126,0.0
2022-01-01 10:06:10.801659,0.0
2022-01-01 10:06:10.801672,0.0
2022-01-01 10:06:56.127044,0.0
2022-01-02 00:50:44.125894,1.416511939399735
2022-01-02 00:57:31.125886,1.02260636583609
2022-01-02 00:58:11.125887,0.8209535090978035
2022-01-02 00:58:55.125882,1.018814902369173
2022-01-02 00:59:36.125889,1.01547138881485
2022-01-02 01:00:16.125886,0.8030700595008876
2022-01-02 01:00:56.125887,0.8054729245104891
2022-01-02 01:01:36.125886,0.939780195328661
2022-01-02 01:02:16.125878,0.9675351739945439
2022-01-02 01:03:15.125885,1.084389133594098
2022-01-02 01:03:56.125885,0.8292433843351429
2022-01-02 01:04:36.125882,0.7922585458118372
2022-01-02 01:05:16.125887,0.751727807778867
2022-01-02 01:05:56.125887,0.8605400154869322
2022-01-02 01:06:36.125884,0.9105157582510366
2022-01-02 01:07:17.125915,0.733369522549529
2022-01-02 01:07:57.125881,0.7763426269472314
2022-01-02 01:08:39.125897,1.088613829239742
2022-01-02 01:09:19.125941,0.9270033661532345
2022-01-02 01:09:59.125882,0.8769550758513658
2022-01-02 01:10:40.125887,0.8504366238575193
2022-01-02 01:11:20.125879,0.8660646167494584
2022-01-02 01:12:00.125929,0.7221619110914311
2022-01-02 01:12:42.125881,0.8550006981603822
2022-01-02 01:13:22.125886,0.7987357395732673
2022-01-02 01:14:02.125882,0.7312691380809192
2022-01-02 01:14:42.125882,0.7862910414520943
2022-01-02 01:15:23.125894,0.6748683305075737
2022-01-02 01:16:04.125886,0.9042797268001145
2022-01-02 01:16:44.125882,0.7198945502484482
2022-01-02 01:17:24.125886,0.7930958237746198
2022-01-02 01:18:05.125884,0.7968288622695078
2022-01-02 01:18:45.125954,0.8067834864908555
2022-01-02 01:32:07.125885,0.6918253137583911
2022-01-02 01:32:47.125882,0.6569341993357134
2022-01-02 01:33:28.125883,0.7340160701315773
2022-01-02 01:34:08.125877,0.7270654822704204
2022-01-02 01:34:48.125880,0.7267425312219435
2022-01-02 01:35:28.125886,0.7980696415398659
2022-01-02 01:36:22.126724,0.681061846427233
2022-01-02 01:37:02.126713,0.6572026246985051
2022-01-02 01:37:42.126706,0.6612830537145399
2022-01-02 01:38:22.126717,0.6360303553711415
2022-01-02 01:39:03.126720,0.6468143593677383
2022-01-02 01:40:13.126724,0.6446241500810839
2022-01-02 01:41:34.126691,0.667251697759497
2022-01-02 01:43:02.125885,0.8165831410958381
2022-01-02 01:43:42.125886,0.6848962357890228
2022-01-02 01:44:23.125890,0.6707109810423706
2022-01-02 01:45:03.125890,0.7204102022586089
2022-01-02 01:48:57.125880,0.7863205828311026
2022-01-02 01:49:37.125891,0.8726363821932903
2022-01-02 01:50:17.125922,0.8713169895890325
2022-01-02 01:50:57.125881,0.7975203812631458
2022-01-02 01:51:38.125878,0.7778125936959096
2022-01-02 01:52:18.125885,0.8612565358360216
2022-01-02 01:52:58.125890,1.026874200177064
2022-01-02 01:53:38.125886,1.020552587103694
2022-01-02 01:54:18.125882,1.012287121370107
2022-01-02 01:54:59.125885,1.037878669782416
2022-01-02 01:55:39.126146,1.187782814650273
2022-01-02 01:56:19.125883,1.010150308012845
2022-01-02 01:56:59.125886,1.134538272082916
2022-01-02 01:57:40.125887,1.143217969507188
2022-01-02 01:58:20.125880,0.8316409745282026
2022-01-02 01:59:00.125884,0.7804898557623404
2022-01-02 01:59:40.125886,1.026517819185732
2022-01-02 02:00:20.125877,0.805666436282119
2022-01-02 02:01:01.125889,0.8990043187411976
2022-01-02 02:01:41.125887,0.935422303349638
2022-01-02 02:02:21.125897,0.9809969339498901
2022-01-02 02:03:01.125878,0.8602263905719699
2022-01-02 02:03:41.125876,0.8524742742364346
2022-01-02 02:04:22.125909,0.9483610309625451
2022-01-02 02:05:02.125879,0.8544822007829765
2022-01-02 02:05:42.125884,0.7696354935017203
2022-01-02 02:06:22.125883,0.802971540134447
2022-01-02 02:07:03.125879,0.7450196381411568
2022-01-02 02:07:43.125885,0.7886211722076474
2022-01-02 02:08:23.125889,0.845937146932307
2022-01-02 02:09:03.125929,0.9080800570806445
2022-01-02 02:09:43.125935,0.8319740992789811
2022-01-02 02:10:24.125884,0.8180320560554482
2022-01-02 02:11:04.125893,0.8255111816115228
2022-01-02 02:11:44.125917,0.7740795099803809
2022-01-02 02:12:24.125882,0.8403812367768867
2022-01-02 02:13:05.125888,0.7926618661806375
2022-01-02 02:13:45.125883,0.6925874302104784
2022-01-02 02:14:25.125890,0.7393565567624942
2022-01-02 02:15:05.125884,0.7916720023443782
2022-01-02 02:15:45.125882,0.8159426215814246
2022-01-02 02:16:26.125938,0.8761630417259564
2022-01-02 02:17:06.125883,0.7439471971177363
2022-01-02 02:17:46.125884,0.8543014318382974
2022-01-02 02:18:26.125883,0.8250151062859319
2022-01-02 02:19:07.125889,0.8020841351666771
2022-01-02 02:19:47.125900,0.8286345460972676
2022-01-02 02:20:27.125934,0.8450912933129153
2022-01-02 02:21:07.125883,0.9025710805843709
2022-01-02 02:21:47.125881,0.7289429972834331
2022-01-02 02:22:28.125883,0.787485130465715
2022-01-02 02:23:08.125890,0.7669915037997003
2022-01-02 02:23:48.125888,0.8173525913513674
2022-01-02 02:24:28.125886,0.8637787337556155
2022-01-02 02:25:09.125888,0.7811643340472316
2022-01-02 02:25:49.125883,0.7671621405618075
2022-01-02 02:26:29.125888,0.8013665438500794
2022-01-02 02:27:09.125882,0.7283735819241322
2022-01-02 02:27:49.125885,0.604440480142549
2022-01-02 02:28:30.125962,0.7509441415316574
2022-01-02 02:29:10.125958,0.7304907815568333
2022-01-02 02:29:50.125936,0.5967909913613403
2022-01-02 02:30:30.125927,0.641555326536796
2022-01-02 02:31:10.125884,0.5857348589681602
2022-01-02 02:31:51.125883,0.7024551235864894
2022-01-02 02:32:31.125882,0.66086541309059
2022-01-02 02:33:11.125893,0.7600729844582453
2022-01-02 02:33:51.125989,0.7909656581095593
2022-01-02 02:38:54.125955,0.7607268828185996
2022-01-02 02:39:34.126075,0.7958644855571527
2022-01-02 02:40:14.126029,0.695471326701714
2022-01-02 02:40:54.126014,0.6183794250962058
2022-01-02 02:41:35.125957,0.7359669706024509
2022-01-02 02:42:15.126010,0.8196774352664808
2022-01-02 02:42:55.125968,0.7714200756495384
2022-01-02 02:43:35.125964,0.7621203402698365
2022-01-02 02:44:15.125966,0.6816480157699951
2022-01-02 02:44:56.125961,0.6897410835985863
2022-01-02 02:45:36.125963,0.6245407296614399
2022-01-02 02:46:16.125963,0.7563672115397211
2022-01-02 02:46:56.125984,0.6718871742159792
2022-01-02 02:47:37.126018,0.6689315584015956
2022-01-02 02:48:17.125950,0.7474438299090732
2022-01-02 02:48:57.125964,0.5847739878133472
2022-01-02 02:49:37.125968,0.637159106351565
2022-01-02 02:50:17.125961,0.6417869795915592
2022-01-02 02:50:58.125971,0.6809937697279465
2022-01-02 02:51:38.125974,0.6170606053933171
2022-01-02 02:52:18.125970,0.6734141704524146
2022-01-02 02:52:58.125949,0.5855040452658562
2022-01-02 02:53:38.125969,0.5724385634250072
2022-01-02 02:54:19.126038,0.663927853259157
2022-01-02 02:54:59.126009,0.5721651885591859
2022-01-02 02:55:39.126030,0.5662958767210327
2022-01-02 02:56:19.126009,0.5370948240403811
2022-01-02 02:57:00.125998,0.6056161226570931
2022-01-02 02:57:40.125962,0.6005745728557583
2022-01-02 02:58:20.125946,0.5688018043022619
2022-01-02 02:59:00.126848,0.5319029981547593
2022-01-02 02:59:40.126840,0.511772788796695
2022-01-02 03:00:21.126783,0.514521111522744
2022-01-02 03:01:01.126802,0.6171831963928169
2022-01-02 03:01:41.126807,0.5771295278316617
2022-01-02 03:02:21.126806,0.508797380302523
2022-01-02 03:03:02.126831,0.5794732548220654
2022-01-02 03:03:42.126825,0.5743175707513829
2022-01-02 03:04:22.162997,0.6212351268853453
2022-01-02 03:05:02.126781,0.566280225082736
2022-01-02 03:05:42.126820,0.5017188022904588
2022-01-02 03:06:23.126820,0.6011581637493013
2022-01-02 03:07:03.126801,0.5283690380237985
2022-01-02 03:07:43.126813,0.5876088090453765
2022-01-02 03:08:23.126814,0.5394409410434758
2022-01-02 03:09:04.126849,0.566908294494806
2022-01-02 03:09:44.126819,0.557005680879923
2022-01-02 03:10:24.126856,0.5918218068942872
2022-01-02 03:11:04.126854,0.5018594788459335
2022-01-02 03:11:44.126811,0.5411755782097348
2022-01-02 03:12:25.126794,0.45347464806107596
2022-01-02 03:13:05.126803,0.5566454325089806
2022-01-02 03:13:45.126780,0.6165904332822176
2022-01-02 03:14:25.126751,0.5702566831843835
2022-01-02 03:15:06.126801,0.6396749707509521
2022-01-02 03:15:46.126785,0.6578391014755396
2022-01-02 03:16:26.126813,0.7013371343340578
2022-01-02 03:17:06.127275,0.7732461685122117
2022-01-02 03:17:46.126799,0.7369667659448459
2022-01-02 03:18:27.126811,0.8409293474725567
2022-01-02 03:19:07.126783,0.818189002759453
2022-01-02 03:19:47.126834,0.8474942083577888
2022-01-02 03:20:27.126793,0.791490928293319
2022-01-02 03:21:07.126782,0.9062306696076535
2022-01-02 03:21:48.126811,0.7688800803202963
2022-01-02 03:22:28.126820,0.8083932777610144
2022-01-02 03:23:08.125961,1.009507132899803
2022-01-02 03:23:49.126025,0.9841897002829095
2022-01-02 03:32:06.125968,0.7671989166399303
2022-01-02 03:32:46.125969,0.8401376558035029
2022-01-02 03:34:20.125953,0.8409882705340113
2022-01-02 03:35:27.125964,0.9273341744608701
2022-01-02 03:36:33.125957,0.835323148337524
2022-01-02 03:37:39.126015,0.6823552020963375
2022-01-02 03:38:46.125971,0.7803644968230524
2022-01-02 03:39:52.125961,0.7121135175991268
2022-01-02 03:40:58.125957,0.8980295178301553
2022-01-02 03:42:05.125948,0.6483643843169844
2022-01-02 03:43:11.125988,0.7209019922863542
2022-01-02 03:45:08.125956,0.6960616748490162
2022-01-02 03:46:15.125958,0.7117097399513234
2022-01-02 03:47:21.125957,0.7937713938398965
2022-01-02 03:48:28.125887,0.6991098300522255
2022-01-02 03:49:34.125884,0.5060828300380203
2022-01-02 03:50:40.125889,0.5937234054370994
2022-01-02 03:51:47.125885,0.6033631294316761
2022-01-02 03:52:53.125887,0.562064431351459
2022-01-02 03:54:00.125882,0.5408235570146376
2022-01-02 03:55:06.125897,0.7124031476263938
2022-01-02 03:56:12.125876,0.5934192279731852
2022-01-02 03:57:19.125892,0.6296063222801117
2022-01-02 03:58:25.125885,0.4989262024269955
2022-01-02 03:59:31.125882,0.6089860203430091
2022-01-02 04:00:38.125877,0.7147679290085659
2022-01-02 04:01:44.125881,0.6863613621253103
2022-01-02 04:02:51.125880,0.7635940773881467
2022-01-02 04:03:57.125880,0.6718360232004822
2022-01-02 04:05:03.125921,0.652792557762475
2022-01-02 04:06:10.125877,0.8549792582361155
2022-01-02 04:07:16.125885,0.69169960033478
2022-01-02 04:08:23.125877,0.7884103827093073
2022-01-02 04:09:29.125941,0.5880122031951033
2022-01-02 04:10:35.125893,0.5207237485901518
2022-01-02 04:11:42.125886,0.5486615166502911
2022-01-02 04:12:48.125884,0.6371976924295133
2022-01-02 04:13:55.125897,0.7417274327635721
2022-01-02 04:15:01.125888,0.7124239393386353
2022-01-02 04:16:07.125890,0.675773454554993
2022-01-02 04:17:14.125877,0.8483065155809172
2022-01-02 04:21:26.125952,0.9839055039121741
2022-01-02 04:22:33.125887,0.8855332746167976
2022-01-02 04:23:39.125883,0.8748029017873098
2022-01-02 04:24:46.125884,0.8964889501244525
2022-01-02 04:25:52.125885,1.001055104781627
2022-01-02 04:26:58.125888,0.789653910808128
2022-01-02 04:28:05.125884,0.7715533185969375
2022-01-02 04:29:11.125892,0.7253791731011228
2022-01-02 04:30:18.125876,0.7053533741198253
