# Generated by ArchiveExport 2.9.2
# Method: Raw Data

# Time                       	pwfs2:dc:seeing [arcseco]	
02/01/2022 08:53:52.629322569	0	
02/02/2022 07:06:33.695408344	#N/A	Disconnected
02/02/2022 07:06:33.695416807	#N/A	Archive_Off
02/02/2022 07:06:42.299873303	0	
02/02/2022 09:13:23.466275901	#N/A	Disconnected
02/02/2022 09:13:23.673058912	0	
02/02/2022 12:55:53.334380313	#N/A	Disconnected
02/02/2022 12:55:53.334388774	#N/A	Archive_Off
02/02/2022 15:01:03.381888979	0	
02/03/2022 07:06:28.272142151	#N/A	Disconnected
02/03/2022 07:06:28.272155168	#N/A	Archive_Off
02/03/2022 07:06:36.848900809	0	
02/04/2022 07:06:20.080528480	#N/A	Disconnected
02/04/2022 07:06:20.080537018	#N/A	Archive_Off
02/04/2022 07:06:28.662544419	0	
02/04/2022 08:53:46.750098938	#N/A	Disconnected
02/04/2022 08:53:46.954309060	0	
02/05/2022 07:06:20.408462369	#N/A	Disconnected
02/05/2022 07:06:20.408470827	#N/A	Archive_Off
02/05/2022 07:06:28.998211262	0	
02/05/2022 09:54:41.827021396	#N/A	Disconnected
02/05/2022 09:54:42.024775290	0	
02/06/2022 07:06:19.054061458	#N/A	Disconnected
02/06/2022 07:06:19.054070486	#N/A	Archive_Off
02/06/2022 07:06:30.715075490	0	
02/06/2022 08:54:21.197601279	#N/A	Disconnected
02/06/2022 08:54:21.404377510	0	
02/07/2022 07:06:14.974723244	#N/A	Disconnected
02/07/2022 07:06:14.974731398	#N/A	Archive_Off
02/07/2022 07:06:23.599032217	0	
02/07/2022 08:54:17.876219019	#N/A	Disconnected
02/07/2022 08:54:18.083860664	0	
02/08/2022 07:06:33.733364970	#N/A	Disconnected
02/08/2022 07:06:33.733373093	#N/A	Archive_Off
02/08/2022 07:06:42.395482807	0	
02/08/2022 08:53:25.133247619	#N/A	Disconnected
02/08/2022 08:53:25.340727126	0	
02/09/2022 07:06:14.973524266	#N/A	Disconnected
02/09/2022 07:06:14.973532537	#N/A	Archive_Off
02/09/2022 07:06:23.615994305	0	
02/09/2022 09:14:10.583074622	#N/A	Disconnected
02/09/2022 09:14:10.805405192	0	
02/10/2022 07:06:33.821121567	#N/A	Disconnected
02/10/2022 07:06:33.821130266	#N/A	Archive_Off
02/10/2022 07:06:42.433327910	0	
02/11/2022 07:06:28.570210276	#N/A	Disconnected
02/11/2022 07:06:28.570218658	#N/A	Archive_Off
02/11/2022 07:06:37.187303030	0	
02/12/2022 07:06:28.321042220	#N/A	Disconnected
02/12/2022 07:06:28.321055121	#N/A	Archive_Off
02/12/2022 07:06:36.937787806	0	
02/12/2022 09:50:52.342616366	#N/A	Disconnected
02/12/2022 09:50:52.546536658	0	
02/13/2022 07:06:30.148069173	#N/A	Disconnected
02/13/2022 07:06:30.148077822	#N/A	Archive_Off
02/13/2022 07:06:38.751403885	0	
02/13/2022 08:54:52.802009428	#N/A	Disconnected
02/13/2022 08:54:53.008466483	0	
02/14/2022 07:06:20.525207491	#N/A	Disconnected
02/14/2022 07:06:20.525215631	#N/A	Archive_Off
02/14/2022 07:06:29.136296968	0	
02/15/2022 07:06:12.477149017	#N/A	Disconnected
02/15/2022 07:06:12.477162086	#N/A	Archive_Off
02/15/2022 07:06:21.081844182	0	
02/15/2022 08:53:32.480778971	#N/A	Disconnected
02/15/2022 08:53:32.691672094	0	
02/16/2022 07:06:27.145106777	#N/A	Disconnected
02/16/2022 07:06:27.145115209	#N/A	Archive_Off
02/16/2022 07:06:35.795640889	0	
02/17/2022 07:06:23.987551369	#N/A	Disconnected
02/17/2022 07:06:23.987564510	#N/A	Archive_Off
02/17/2022 07:06:32.597431048	0	
02/18/2022 07:06:20.555887169	#N/A	Disconnected
