fecha,hour,datetime,p2,wind
5/4/22,  00:54:59,44685.03819,0.64,3.6
5/4/22,  01:00:00,44685.04167,0.65,3.4
5/4/22,  01:05:00,44685.04514,0.62,3.3
5/4/22,  01:09:59,44685.04861,0.6,3.7
5/4/22,  01:14:00,44685.05139,0.64,3.6
5/4/22,  01:18:59,44685.05486,0.7,2.9
5/4/22,  01:23:59,44685.05833,0.57,3.3
5/4/22,  01:29:00,44685.06181,0.64,2.8
5/4/22,  01:48:59,44685.07569,0.58,4.1
5/4/22,  01:54:00,44685.07917,0.45,0.1
5/4/22,  01:59:00,44685.08264,0.45,4.6
5/4/22,  02:03:59,44685.08611,0.5,4.9
5/4/22,  02:08:59,44685.08958,0.51,4.6
5/4/22,  02:23:59,44685.1,0.51,3.1
5/4/22,  02:28:59,44685.10347,0.51,2
5/4/22,  02:33:59,44685.10694,0.5,4.9
5/4/22,  02:39:00,44685.11042,0.57,3.3
5/4/22,  02:44:00,44685.11389,0.57,3.4
5/4/22,  02:48:59,44685.11736,0.66,2.9
5/4/22,  02:53:59,44685.12083,0.61,4.3
5/4/22,  02:59:00,44685.12431,0.53,3.7
5/4/22,  03:04:00,44685.12778,0.59,4
5/4/22,  03:08:59,44685.13125,0.71,4.5
5/4/22,  03:13:59,44685.13472,0.7,4.3
5/4/22,  03:18:59,44685.13819,0.66,4.7
5/4/22,  03:24:00,44685.14167,0.69,3.9
5/4/22,  03:29:00,44685.14514,0.64,5.1
5/4/22,  03:44:00,44685.15556,0.65,5.5
5/4/22,  03:49:00,44685.15903,0.57,4.3
5/4/22,  03:53:59,44685.1625,0.6,4.7
5/4/22,  03:58:59,44685.16597,0.62,5.6
5/4/22,  04:03:59,44685.16944,0.67,5.1
5/4/22,  04:09:00,44685.17292,0.73,4.7
5/4/22,  04:23:59,44685.18333,0.77,4.8
5/4/22,  04:29:00,44685.18681,0.82,5.2
5/4/22,  04:34:00,44685.19028,0.83,4.6
5/4/22,  04:38:59,44685.19375,0.83,4.1
5/4/22,  04:43:59,44685.19722,0.8,6.5
5/4/22,  04:48:59,44685.20069,0.82,5.5
5/4/22,  04:54:00,44685.20417,0.8,4.6
5/4/22,  04:59:00,44685.20764,0.73,5
5/4/22,  05:03:59,44685.21111,0.73,6.2
5/4/22,  05:08:59,44685.21458,0.78,5.4
5/4/22,  05:14:00,44685.21806,0.7,5.8
5/4/22,  05:19:00,44685.22153,0.72,3.5
5/4/22,  05:23:59,44685.225,0.74,6.4
5/4/22,  05:39:00,44685.23542,0.77,6.1
5/4/22,  05:44:00,44685.23889,0.8,6.6
5/4/22,  05:48:59,44685.24236,0.72,3.4
5/4/22,  05:53:59,44685.24583,0.77,6.2
5/4/22,  05:59:00,44685.24931,0.73,6.8
5/4/22,  22:59:59,44685.95833,0.62,3.4
5/5/22,  01:54:59,44686.07986,1.24,0.1
5/5/22,  01:59:59,44686.08333,0.57,3
5/5/22,  02:05:00,44686.08681,0.65,3.5
5/5/22,  02:19:59,44686.09722,0.58,3.4
5/5/22,  02:24:59,44686.10069,0.73,2.6
5/5/22,  02:30:00,44686.10417,0.51,3.6
5/5/22,  02:35:00,44686.10764,3.27,3.4
5/5/22,  02:39:59,44686.11111,0.7,4.1
5/5/22,  02:55:00,44686.12153,0.72,3.9
5/5/22,  03:15:00,44686.13542,0.53,2.7
5/5/22,  03:40:00,44686.15278,0.58,2.7
5/5/22,  04:09:59,44686.17361,0.7,2.2
5/5/22,  04:54:00,44686.20417,0.45,1.4
5/5/22,  04:59:00,44686.20764,0.5,0.6
5/5/22,  05:03:59,44686.21111,0.42,1.7
5/5/22,  05:19:00,44686.22153,0.49,1.1
5/5/22,  05:33:59,44686.23194,0.49,3.8
5/5/22,  22:29:00,44686.93681,10.35,6.5
5/5/22,  22:59:00,44686.95764,0.85,6.9
5/6/22,  00:15:00,44687.01042,1.14,5.6
5/6/22,  00:18:59,44687.01319,4.72,5.2
5/6/22,  00:24:00,44687.01667,0.87,5.1
5/6/22,  00:29:00,44687.02014,1.04,5
5/6/22,  00:44:00,44687.03056,0.76,4.8
5/6/22,  00:49:00,44687.03403,0.76,4.3
5/6/22,  00:53:59,44687.0375,0.75,4.7
5/6/22,  00:58:59,44687.04097,1.06,5.6
5/6/22,  01:03:59,44687.04444,0.93,6.3
5/6/22,  01:09:00,44687.04792,0.76,5.7
5/6/22,  01:54:00,44687.07917,0.72,5.7
5/6/22,  05:55:00,44687.24653,0.82,8
5/6/22,  22:30:00,44687.9375,1.16,6.7
5/6/22,  22:34:59,44687.94097,0.8,6.6
5/6/22,  22:50:00,44687.95139,1.1,7.4
5/6/22,  22:54:59,44687.95486,0.96,7
5/6/22,  23:19:59,44687.97222,0.78,7.1
5/6/22,  23:24:59,44687.97569,0.82,7
5/6/22,  23:30:00,44687.97917,0.78,7.2
5/6/22,  23:35:00,44687.98264,0.93,7.1
5/6/22,  23:39:59,44687.98611,0.88,7
5/6/22,  23:44:59,44687.98958,0.82,7.3
5/6/22,  23:50:00,44687.99306,0.76,7.2
5/6/22,  23:55:00,44687.99653,0.87,7
5/7/22,  00:00:00,44688,0.88,7.1
5/7/22,  00:04:59,44688.00347,0.67,6.9
5/7/22,  00:09:59,44688.00694,0.72,7.1
5/7/22,  00:15:00,44688.01042,0.66,7.6
5/7/22,  00:20:00,44688.01389,0.72,6.9
5/7/22,  00:24:59,44688.01736,0.75,7.5
5/7/22,  00:29:59,44688.02083,0.74,8.9
5/7/22,  00:35:00,44688.02431,0.76,8.2
5/7/22,  00:40:00,44688.02778,0.8,7.1
5/7/22,  00:45:00,44688.03125,0.76,7.9
5/7/22,  00:49:59,44688.03472,0.83,7.8
5/7/22,  00:54:59,44688.03819,0.99,7.4
5/7/22,  01:00:00,44688.04167,1.11,7.7
5/7/22,  01:14:59,44688.05208,1.02,7.2
5/7/22,  01:18:59,44688.05486,0.9,7.6
5/7/22,  01:23:59,44688.05833,0.8,7.9
5/7/22,  01:29:00,44688.06181,0.8,7.7
5/7/22,  01:34:00,44688.06528,0.7,7.5
5/7/22,  01:38:59,44688.06875,0.67,7.7
5/7/22,  01:43:59,44688.07222,0.71,0.1
5/7/22,  01:59:00,44688.08264,0.78,7.7
5/7/22,  02:03:59,44688.08611,0.85,7.2
5/7/22,  02:08:59,44688.08958,0.8,7
5/7/22,  02:30:00,44688.10417,0.79,6.9
5/7/22,  02:39:59,44688.11111,0.77,7.2
5/7/22,  02:44:59,44688.11458,1.17,7.4
5/7/22,  02:59:00,44688.12431,1.01,7.7
5/7/22,  03:13:59,44688.13472,0.83,7.1
5/7/22,  03:18:59,44688.13819,0.76,6.7
5/7/22,  03:24:00,44688.14167,0.82,5
5/7/22,  03:35:00,44688.14931,0.97,5.9
5/7/22,  03:40:00,44688.15278,1.05,5.4
5/7/22,  03:45:00,44688.15625,1.1,5
5/7/22,  03:49:59,44688.15972,0.97,4.9
5/7/22,  03:54:59,44688.16319,0.9,0.1
5/7/22,  04:00:00,44688.16667,0.93,4.4
5/7/22,  04:14:59,44688.17708,0.79,3.4
5/7/22,  04:20:00,44688.18056,0.79,4.2
5/7/22,  04:25:00,44688.18403,0.71,3.8
5/7/22,  04:30:00,44688.1875,0.72,4.1
5/7/22,  04:34:59,44688.19097,0.77,4
5/7/22,  04:39:59,44688.19444,0.82,4.1
5/7/22,  04:45:00,44688.19792,0.76,4.2
5/7/22,  04:59:59,44688.20833,0.8,4.9
5/7/22,  05:05:00,44688.21181,0.76,5.3
5/7/22,  05:10:00,44688.21528,0.84,5
5/7/22,  05:15:00,44688.21875,0.88,5.7
5/7/22,  05:19:59,44688.22222,0.83,5
5/7/22,  05:24:59,44688.22569,0.76,5.1
5/7/22,  05:30:00,44688.22917,0.76,5.9
5/7/22,  05:35:00,44688.23264,0.71,6.4
5/7/22,  05:39:59,44688.23611,0.74,5.4
5/7/22,  05:44:59,44688.23958,0.76,5.6
5/7/22,  05:50:00,44688.24306,0.84,5.8
5/7/22,  05:55:00,44688.24653,0.99,4
5/8/22,  22:45:00,44689.94792,1.28,1.8
5/8/22,  22:50:00,44689.95139,0.94,3
5/8/22,  22:54:59,44689.95486,0.94,2.7
5/8/22,  22:59:59,44689.95833,0.87,0.7
5/9/22,  00:24:59,44690.01736,0.97,1.2
5/9/22,  00:29:59,44690.02083,0.86,1.3
5/9/22,  00:45:00,44690.03125,0.94,0.1
5/9/22,  00:49:59,44690.03472,0.85,2
5/9/22,  00:54:59,44690.03819,0.86,0.9
5/9/22,  01:00:00,44690.04167,0.8,1.2
5/9/22,  03:58:59,44690.16597,0.86,0.2
5/9/22,  04:03:59,44690.16944,0.84,0.7
5/9/22,  04:09:00,44690.17292,0.83,0.1
5/9/22,  04:14:00,44690.17639,0.77,0.6
5/9/22,  04:18:59,44690.17986,0.73,0.1
5/9/22,  04:23:59,44690.18333,0.83,1.7
5/9/22,  04:29:00,44690.18681,0.93,0.7
5/9/22,  04:43:59,44690.19722,0.96,1.1
5/9/22,  04:48:59,44690.20069,0.97,0.6
5/9/22,  05:03:59,44690.21111,0.85,0.6
5/9/22,  05:08:59,44690.21458,0.88,1.3
5/9/22,  05:14:00,44690.21806,0.95,0.6
5/9/22,  05:19:00,44690.22153,0.94,0.9
5/9/22,  05:23:59,44690.225,1.05,1.1
5/9/22,  05:28:59,44690.22847,1.1,2.4
5/9/22,  05:39:59,44690.23611,1.13,2.4
5/9/22,  05:44:59,44690.23958,1.09,1.8
5/9/22,  05:50:00,44690.24306,1.28,1.3
5/9/22,  05:55:00,44690.24653,1.23,0.7
5/9/22,  22:34:59,44690.94097,1.55,1.5
5/9/22,  22:45:00,44690.94792,1.02,1.1
5/9/22,  22:48:59,44690.95069,0.75,1.6
5/10/22,  00:24:00,44691.01667,0.83,1.3
5/10/22,  00:29:00,44691.02014,0.67,1.4
5/10/22,  00:33:59,44691.02361,0.63,1.2
5/10/22,  00:38:59,44691.02708,0.63,1.1
5/10/22,  00:44:00,44691.03056,0.64,2.2
5/10/22,  01:09:00,44691.04792,0.62,1.4
5/10/22,  01:14:00,44691.05139,0.7,1.7
5/10/22,  01:18:59,44691.05486,0.63,2.1
5/10/22,  01:54:00,44691.07917,0.57,2.9
5/10/22,  01:59:00,44691.08264,0.68,3
5/10/22,  02:03:59,44691.08611,0.72,3.2
5/10/22,  02:08:59,44691.08958,0.59,3.5
5/10/22,  02:14:00,44691.09306,0.6,3.2
5/10/22,  02:24:59,44691.10069,0.58,2.8
5/10/22,  02:39:59,44691.11111,0.61,4
5/10/22,  04:34:59,44691.19097,0.8,0.6
5/10/22,  04:39:59,44691.19444,0.74,0.9
5/10/22,  04:45:00,44691.19792,0.83,0.6
5/10/22,  04:50:00,44691.20139,0.78,1.5
5/10/22,  04:54:59,44691.20486,0.75,2
5/10/22,  04:59:59,44691.20833,0.64,0.8
5/10/22,  05:05:00,44691.21181,0.75,0.5
5/10/22,  05:10:00,44691.21528,0.74,1.4
5/10/22,  05:15:00,44691.21875,0.85,0.7
5/10/22,  05:19:00,44691.22153,0.93,1.7
5/10/22,  05:23:59,44691.225,0.86,1.6
5/10/22,  05:28:59,44691.22847,0.84,1.7
5/10/22,  05:33:59,44691.23194,0.85,3.2
5/10/22,  05:39:00,44691.23542,0.91,2.4
5/10/22,  05:44:00,44691.23889,2.42,2.9
5/10/22,  05:48:59,44691.24236,1.11,1.5
5/10/22,  05:53:59,44691.24583,1.04,1.4
5/10/22,  05:59:00,44691.24931,0.99,0.7
5/10/22,  22:25:00,44691.93403,0.88,7.2
5/10/22,  22:29:00,44691.93681,1.04,5.1
5/10/22,  22:34:00,44691.94028,0.79,6
5/10/22,  22:38:59,44691.94375,0.6,7
5/10/22,  22:48:59,44691.95069,0.66,5.9
5/10/22,  23:03:59,44691.96111,0.57,5.3
5/11/22,  05:24:59,44692.22569,1.93,5.5
5/11/22,  05:30:00,44692.22917,1.82,5.6
5/11/22,  05:35:00,44692.23264,1.45,6.9
5/11/22,  05:39:59,44692.23611,0.73,7.7
5/11/22,  05:44:59,44692.23958,0.64,7.2
5/11/22,  05:50:00,44692.24306,0.55,7.3
5/11/22,  05:55:00,44692.24653,0.52,6.3
5/12/22,  22:38:59,44693.94375,0.91,0.4
5/12/22,  22:48:59,44693.95069,0.86,1.2
5/12/22,  22:54:00,44693.95417,0.63,1.6
5/12/22,  22:59:00,44693.95764,0.55,1.9
5/12/22,  23:03:59,44693.96111,0.76,2.1
5/12/22,  23:08:59,44693.96458,0.77,1.9
5/12/22,  23:14:00,44693.96806,0.66,2.1
5/12/22,  23:19:00,44693.97153,0.66,1.5
5/12/22,  23:23:59,44693.975,0.61,1.7
5/12/22,  23:28:59,44693.97847,0.71,2
5/12/22,  23:33:59,44693.98194,0.71,2.3
5/12/22,  23:39:00,44693.98542,0.73,1.9
5/12/22,  23:44:00,44693.98889,0.76,2.6
5/12/22,  23:48:59,44693.99236,0.96,2.3
5/12/22,  23:53:59,44693.99583,0.86,2.7
5/12/22,  23:59:00,44693.99931,0.77,3.1
5/13/22,  00:04:00,44694.00278,0.79,2.9
5/13/22,  00:08:59,44694.00625,0.81,2.7
5/13/22,  00:13:59,44694.00972,0.68,2.4
5/13/22,  00:18:59,44694.01319,0.81,2.6
5/13/22,  00:24:00,44694.01667,0.72,2.7
5/13/22,  00:29:00,44694.02014,0.76,2.3
5/13/22,  00:33:59,44694.02361,0.72,2.5
5/13/22,  00:38:59,44694.02708,0.75,3.1
5/13/22,  00:44:00,44694.03056,0.78,3.2
5/13/22,  00:49:00,44694.03403,0.73,2.6
5/13/22,  00:53:59,44694.0375,0.67,2.3
5/13/22,  00:58:59,44694.04097,0.68,2.8
5/13/22,  01:03:59,44694.04444,0.63,2.9
5/13/22,  01:14:00,44694.05139,0.8,3
5/13/22,  01:18:59,44694.05486,0.7,2.9
5/13/22,  01:23:59,44694.05833,0.76,2.6
5/13/22,  01:29:00,44694.06181,0.7,2.1
5/13/22,  01:34:00,44694.06528,0.66,2.4
5/13/22,  01:38:59,44694.06875,0.75,2.6
5/13/22,  01:43:59,44694.07222,0.62,3.4
5/13/22,  01:48:59,44694.07569,0.7,3.5
5/13/22,  01:54:00,44694.07917,0.56,3.4
5/13/22,  01:59:00,44694.08264,0.7,3.6
5/13/22,  02:03:59,44694.08611,0.59,3.4
5/13/22,  02:08:59,44694.08958,0.67,3.7
5/13/22,  02:14:00,44694.09306,0.64,3.9
5/13/22,  02:19:00,44694.09653,0.59,5
5/13/22,  02:48:59,44694.11736,0.68,5.6
5/13/22,  02:53:59,44694.12083,0.71,5.9
5/13/22,  02:59:00,44694.12431,0.89,5.1
5/13/22,  03:04:00,44694.12778,0.77,5.3
5/13/22,  03:08:59,44694.13125,0.74,5.4
5/13/22,  03:13:59,44694.13472,0.78,5.1
5/13/22,  03:18:59,44694.13819,0.8,4.8
5/13/22,  03:24:00,44694.14167,0.75,5.2
5/13/22,  03:29:00,44694.14514,0.82,5.3
5/13/22,  03:33:59,44694.14861,0.73,5.2
5/13/22,  03:38:59,44694.15208,0.68,5.4
5/13/22,  03:44:00,44694.15556,0.7,5.1
5/13/22,  03:49:00,44694.15903,0.7,6.1
5/13/22,  03:53:59,44694.1625,0.86,5.9
5/13/22,  03:58:59,44694.16597,1.04,6
5/13/22,  04:03:59,44694.16944,1.01,6.8
5/13/22,  04:09:00,44694.17292,1.21,6.5
5/13/22,  04:14:00,44694.17639,1.76,6.7
5/13/22,  04:18:59,44694.17986,1.16,6.9
5/13/22,  04:34:00,44694.19028,0.96,7.9
5/13/22,  04:38:59,44694.19375,2.82,7.2
5/13/22,  04:43:59,44694.19722,1.34,7.1
5/13/22,  04:48:59,44694.20069,1.21,6.7
5/13/22,  04:54:00,44694.20417,1.36,6.4
5/13/22,  04:59:00,44694.20764,1.44,7
5/13/22,  05:03:59,44694.21111,1.22,6.4
5/13/22,  05:08:59,44694.21458,1.03,6.2
5/13/22,  05:14:00,44694.21806,1.14,5.8
5/13/22,  05:19:00,44694.22153,1.19,5.9
5/13/22,  05:23:59,44694.225,1.35,6
5/13/22,  05:28:59,44694.22847,0.99,5.5
5/13/22,  05:33:59,44694.23194,1.01,5.1
5/13/22,  05:39:00,44694.23542,1.28,4.8
5/13/22,  05:44:00,44694.23889,1.27,3.8
5/13/22,  05:48:59,44694.24236,2.3,3.9
5/13/22,  05:53:59,44694.24583,1.23,3.6
5/13/22,  05:59:00,44694.24931,1.48,4.2
5/13/22,  22:38:59,44694.94375,1.69,11.5
5/13/22,  22:48:59,44694.95069,1.34,10.4
5/13/22,  22:54:00,44694.95417,1.29,10.3
5/13/22,  22:59:00,44694.95764,1.13,11.3
5/13/22,  23:03:59,44694.96111,1.45,11.8
5/13/22,  23:08:59,44694.96458,1.34,11
5/13/22,  23:14:00,44694.96806,1.01,11.8
5/13/22,  23:19:00,44694.97153,1.07,12.3
5/13/22,  23:23:59,44694.975,1.12,12.9
5/13/22,  23:28:59,44694.97847,0.83,12.4
5/13/22,  23:33:59,44694.98194,0.97,12.6
5/14/22,  00:29:00,44695.02014,1.34,10.9
5/14/22,  00:53:59,44695.0375,1.19,12
5/14/22,  00:58:59,44695.04097,1.04,12.5
5/14/22,  01:03:59,44695.04444,1.11,12.4
5/14/22,  01:09:00,44695.04792,0.91,13.4
5/14/22,  01:14:00,44695.05139,0.98,12.3
5/14/22,  01:18:59,44695.05486,1.19,13.4
5/14/22,  01:23:59,44695.05833,1.05,12.7
5/14/22,  01:29:00,44695.06181,1.24,12.3
5/14/22,  01:34:00,44695.06528,1.19,11.8
5/14/22,  01:38:59,44695.06875,1.19,12.1
5/14/22,  01:43:59,44695.07222,1.01,11.7
5/14/22,  01:48:59,44695.07569,0.87,12
5/14/22,  01:54:00,44695.07917,0.83,11.3
5/14/22,  01:59:00,44695.08264,0.89,11.9
5/14/22,  02:03:59,44695.08611,1.58,12.2
5/14/22,  02:19:00,44695.09653,1.33,0.1
5/14/22,  02:23:59,44695.1,1.46,12.2
5/14/22,  02:28:59,44695.10347,1.86,12
5/14/22,  02:33:59,44695.10694,1.39,12.9
5/14/22,  02:39:00,44695.11042,1.1,11.5
5/14/22,  02:44:00,44695.11389,0.98,11.7
5/14/22,  02:48:59,44695.11736,1.05,12.1
5/14/22,  02:53:59,44695.12083,0.89,12.2
5/14/22,  02:59:00,44695.12431,0.89,12.4
5/14/22,  03:04:00,44695.12778,1.07,11.8
5/14/22,  03:08:59,44695.13125,1.19,12.4
5/14/22,  03:13:59,44695.13472,1.61,11.6
5/14/22,  03:18:59,44695.13819,1.32,11.1
5/14/22,  03:24:00,44695.14167,1.18,11
5/14/22,  03:29:00,44695.14514,0.96,11.7
5/14/22,  03:33:59,44695.14861,1.01,10.9
5/14/22,  03:38:59,44695.15208,1.38,11.4
5/14/22,  03:44:00,44695.15556,1.33,10.8
5/14/22,  03:49:00,44695.15903,1.08,11.1
5/14/22,  03:53:59,44695.1625,1.13,10.7
5/14/22,  03:58:59,44695.16597,1.29,10.6
5/14/22,  04:03:59,44695.16944,1.44,10.3
5/14/22,  04:09:00,44695.17292,1.33,10.1
5/14/22,  04:14:00,44695.17639,1.14,9.4
5/14/22,  04:18:59,44695.17986,1.57,9.7
5/14/22,  04:23:59,44695.18333,1.22,0.1
5/14/22,  04:29:00,44695.18681,0.84,10
5/14/22,  04:34:00,44695.19028,0.9,0.1
5/14/22,  04:38:59,44695.19375,1.05,10.8
5/14/22,  04:43:59,44695.19722,0.92,10.5
5/14/22,  04:48:59,44695.20069,1.08,10.4
5/14/22,  04:54:00,44695.20417,1.07,10.1
5/14/22,  04:59:00,44695.20764,1,9.8
5/14/22,  05:03:59,44695.21111,0.78,10.5
5/14/22,  05:08:59,44695.21458,0.75,11.2
5/14/22,  05:14:00,44695.21806,0.84,11.1
5/14/22,  05:19:00,44695.22153,0.96,9.6
5/14/22,  05:23:59,44695.225,1.1,10
5/14/22,  05:28:59,44695.22847,0.82,10.2
5/14/22,  05:33:59,44695.23194,2.07,11.9
5/14/22,  05:39:00,44695.23542,0.75,11.4
5/14/22,  05:44:00,44695.23889,2.95,11.2
5/14/22,  05:48:59,44695.24236,0.73,10.4
5/14/22,  05:53:59,44695.24583,0.82,10.5
5/14/22,  05:59:00,44695.24931,0.85,11.2
5/14/22,  22:34:00,44695.94028,0.91,9.7
5/14/22,  22:38:59,44695.94375,0.9,10.2
5/14/22,  22:48:59,44695.95069,0.76,10.6
5/14/22,  23:03:59,44695.96111,0.6,12.6
5/14/22,  23:08:59,44695.96458,0.53,12.7
5/15/22,  01:43:59,44696.07222,0.95,14.2
5/15/22,  01:48:59,44696.07569,1.24,12.9
5/15/22,  01:54:00,44696.07917,0.76,12.6
5/15/22,  01:59:00,44696.08264,0.69,13.7
5/15/22,  02:03:59,44696.08611,0.8,11.4
5/15/22,  02:44:00,44696.11389,0.85,12.7
5/15/22,  02:48:59,44696.11736,1.16,11.4
5/15/22,  02:53:59,44696.12083,1.16,9.8
5/15/22,  02:59:00,44696.12431,0.91,12.8
5/15/22,  03:04:00,44696.12778,0.79,13.8
5/15/22,  03:08:59,44696.13125,1.14,11.6
5/15/22,  03:13:59,44696.13472,0.81,13.3
5/15/22,  03:18:59,44696.13819,0.76,14.5
5/15/22,  03:24:00,44696.14167,0.74,13.3
5/15/22,  03:29:00,44696.14514,0.82,12.9
5/15/22,  03:33:59,44696.14861,0.69,14.7
5/15/22,  03:38:59,44696.15208,0.86,10.4
5/15/22,  03:44:00,44696.15556,0.71,11.8
5/15/22,  03:49:00,44696.15903,0.86,12.4
5/15/22,  03:53:59,44696.1625,1.06,13.2
5/15/22,  03:58:59,44696.16597,1.13,12.3
5/15/22,  04:03:59,44696.16944,0.91,13.8
5/15/22,  04:09:00,44696.17292,1.05,10.8
5/15/22,  04:14:00,44696.17639,0.91,12.9
5/15/22,  04:29:00,44696.18681,0.93,13.1
5/15/22,  04:34:00,44696.19028,0.96,0.1
5/15/22,  04:38:59,44696.19375,0.83,13
5/15/22,  04:43:59,44696.19722,0.84,0.1
5/15/22,  04:48:59,44696.20069,0.93,12.9
5/15/22,  04:54:00,44696.20417,0.97,12.6
5/15/22,  04:59:00,44696.20764,0.99,10
5/15/22,  05:03:59,44696.21111,1.01,11
5/15/22,  05:19:00,44696.22153,0.97,10.7
5/15/22,  05:28:59,44696.22847,1.42,10.1
5/15/22,  05:44:00,44696.23889,1.25,9.5
5/15/22,  05:48:59,44696.24236,1.27,10.1
5/15/22,  05:53:59,44696.24583,1.14,9.7
5/15/22,  05:59:00,44696.24931,1.12,9.2
5/15/22,  22:34:00,44696.94028,0.58,11.4
5/15/22,  22:43:59,44696.94722,0.56,10.6
5/15/22,  23:19:00,44696.97153,0.77,10.7
5/15/22,  23:23:59,44696.975,0.82,9.9
5/15/22,  23:28:59,44696.97847,0.67,11.2
5/15/22,  23:33:59,44696.98194,0.75,9.8
5/15/22,  23:59:00,44696.99931,0.64,9.9
5/16/22,  01:14:00,44697.05139,0.52,9.2
5/16/22,  01:18:59,44697.05486,1.53,8.2
5/16/22,  01:23:59,44697.05833,0.48,6.8
5/16/22,  01:29:00,44697.06181,0.49,8.8
5/16/22,  01:34:00,44697.06528,0.52,8.2
5/16/22,  01:38:59,44697.06875,0.51,7.6
5/16/22,  01:43:59,44697.07222,0.62,7.2
5/16/22,  01:48:59,44697.07569,0.5,6.8
5/16/22,  01:54:00,44697.07917,0.5,7.9
5/16/22,  01:59:00,44697.08264,0.85,7.4
5/16/22,  02:03:59,44697.08611,0.56,7.5
5/16/22,  02:08:59,44697.08958,0.55,7
5/16/22,  02:14:00,44697.09306,0.55,7.1
5/16/22,  02:19:00,44697.09653,0.52,6.9
5/16/22,  02:23:59,44697.1,0.56,6.3
5/16/22,  02:28:59,44697.10347,0.58,0.1
5/16/22,  02:39:00,44697.11042,2.07,6.7
5/16/22,  02:53:59,44697.12083,0.71,6.9
5/16/22,  02:59:00,44697.12431,0.63,6.6
5/16/22,  03:04:00,44697.12778,0.65,8.8
5/16/22,  03:18:59,44697.13819,0.65,7.7
5/16/22,  03:24:00,44697.14167,0.64,9.3
5/16/22,  03:29:00,44697.14514,0.64,8.2
5/16/22,  03:44:00,44697.15556,0.62,8.2
5/16/22,  03:49:00,44697.15903,0.68,8.5
5/16/22,  03:53:59,44697.1625,0.7,7.4
5/16/22,  03:58:59,44697.16597,0.75,7.9
5/16/22,  04:03:59,44697.16944,0.72,8.1
5/16/22,  04:18:59,44697.17986,0.89,7.2
5/16/22,  04:23:59,44697.18333,0.88,7.1
5/16/22,  04:29:00,44697.18681,0.82,7.4
5/16/22,  04:43:59,44697.19722,0.83,6.5
5/16/22,  04:48:59,44697.20069,0.62,7.3
5/16/22,  04:54:00,44697.20417,0.68,6.8
5/16/22,  04:59:00,44697.20764,0.78,6.1
5/16/22,  05:03:59,44697.21111,0.88,5.4
5/16/22,  05:08:59,44697.21458,0.86,5.3
5/16/22,  05:14:00,44697.21806,0.77,4.3
5/16/22,  05:19:00,44697.22153,0.74,4.4
5/16/22,  05:33:59,44697.23194,0.78,4.3
5/16/22,  05:59:00,44697.24931,0.85,5.6
5/16/22,  22:34:00,44697.94028,1.05,6.9
5/16/22,  22:38:59,44697.94375,1.08,7.3
5/16/22,  22:43:59,44697.94722,1.12,7.5
5/16/22,  22:48:59,44697.95069,0.96,7.3
5/16/22,  22:54:00,44697.95417,0.77,6.9
5/16/22,  22:59:00,44697.95764,0.72,7.6
5/16/22,  23:03:59,44697.96111,0.65,7.8
5/16/22,  23:08:59,44697.96458,0.64,8
5/16/22,  23:14:00,44697.96806,0.71,7.9
5/16/22,  23:28:59,44697.97847,0.92,7.5
5/16/22,  23:33:59,44697.98194,0.93,7.1
5/16/22,  23:39:00,44697.98542,1.02,7.2
5/16/22,  23:44:00,44697.98889,0.97,7.3
5/16/22,  23:48:59,44697.99236,0.95,7.2
5/16/22,  23:53:59,44697.99583,0.91,6.8
5/16/22,  23:59:00,44697.99931,0.9,6.7
5/17/22,  00:04:00,44698.00278,0.86,6.5
5/17/22,  00:08:59,44698.00625,0.75,6.3
5/17/22,  00:13:59,44698.00972,2.16,5.8
5/17/22,  00:18:59,44698.01319,0.68,5.9
5/17/22,  00:24:00,44698.01667,0.74,5.7
5/17/22,  00:29:00,44698.02014,0.85,5.9
5/17/22,  00:33:59,44698.02361,1.4,5.1
5/17/22,  00:38:59,44698.02708,0.64,5.4
5/17/22,  00:44:00,44698.03056,0.66,4.5
5/17/22,  00:49:00,44698.03403,0.65,5.1
5/17/22,  00:53:59,44698.0375,0.75,5.5
5/17/22,  00:58:59,44698.04097,0.81,5
5/17/22,  01:14:00,44698.05139,1.07,4.2
5/17/22,  01:18:59,44698.05486,1,4.6
5/17/22,  01:23:59,44698.05833,1.03,4.8
5/17/22,  01:29:00,44698.06181,0.97,7
5/17/22,  01:34:00,44698.06528,0.97,7.3
5/17/22,  01:38:59,44698.06875,0.86,7.7
5/17/22,  01:43:59,44698.07222,0.83,8.7
5/17/22,  01:48:59,44698.07569,0.73,8.8
5/17/22,  01:54:00,44698.07917,0.71,9.1
5/17/22,  01:59:00,44698.08264,0.67,8.7
5/17/22,  02:03:59,44698.08611,0.67,8.3
5/17/22,  02:14:00,44698.09306,0.75,7.9
5/17/22,  02:19:00,44698.09653,0.8,8.1
5/17/22,  02:23:59,44698.1,0.83,7.8
5/17/22,  02:28:59,44698.10347,0.71,8.2
5/17/22,  02:33:59,44698.10694,0.76,7
5/17/22,  02:39:00,44698.11042,0.78,7.5
5/17/22,  02:44:00,44698.11389,0.69,7.9
5/17/22,  02:48:59,44698.11736,0.71,7.2
5/17/22,  02:53:59,44698.12083,0.69,0.1
5/17/22,  02:59:00,44698.12431,0.65,9.3
5/17/22,  03:04:00,44698.12778,0.67,7.3
5/17/22,  03:08:59,44698.13125,0.73,8
