datetime,fecha,windSp
44618.90208,2/26/22 21:39,1.7
44618.90556,2/26/22 21:44,1.8
44618.90903,2/26/22 21:49,1.5
44618.9125,2/26/22 21:54,1.4
44618.91597,2/26/22 21:59,0.8
44618.91944,2/26/22 22:04,0.7
44618.92292,2/26/22 22:09,0.2
44618.92639,2/26/22 22:14,0.3
44618.929860000004,2/26/22 22:19,1.8
44618.93333,2/26/22 22:24,1.3
44618.93681,2/26/22 22:29,2.0
44618.94028,2/26/22 22:34,1.6
44618.94375,2/26/22 22:39,1.9
44618.94722,2/26/22 22:44,0.9
44618.95069,2/26/22 22:49,1.1
44618.95417,2/26/22 22:54,0.6
44618.95764,2/26/22 22:59,1.0
44618.961110000004,2/26/22 23:04,0.5
44618.96458,2/26/22 23:09,0.4
44618.96806,2/26/22 23:14,0.9
44618.97153,2/26/22 23:19,0.6
44618.975,2/26/22 23:24,0.5
44618.97847,2/26/22 23:29,0.6
44618.98194,2/26/22 23:34,0.3
44618.98542,2/26/22 23:39,0.9
44618.98889,2/26/22 23:44,1.7
44618.992360000004,2/26/22 23:49,1.4
44618.99583,2/26/22 23:54,1.3
44618.99931,2/26/22 23:59,2.1
44619.00278,2/27/22 0:04,1.2
44619.00625,2/27/22 0:09,0.5
44619.00972,2/27/22 0:14,1.1
44619.01319,2/27/22 0:19,0.4
44619.023610000004,2/27/22 0:34,0.5
44619.03403,2/27/22 0:49,1.5
44619.0375,2/27/22 0:54,1.2
44619.04097,2/27/22 0:59,0.7
44619.04444,2/27/22 1:04,0.9
44619.04792,2/27/22 1:09,1.2
44619.05139,2/27/22 1:14,0.8
44619.054860000004,2/27/22 1:19,0.9
44619.05833,2/27/22 1:24,0.7
44619.06181,2/27/22 1:29,0.8
44619.06528,2/27/22 1:34,0.7
44619.06875,2/27/22 1:39,0.8
44619.07222,2/27/22 1:44,0.5
44619.07569,2/27/22 1:49,0.7
44619.07917,2/27/22 1:54,0.9
44619.08264,2/27/22 1:59,1.1
44619.086110000004,2/27/22 2:04,1.0
44619.08958,2/27/22 2:09,0.9
44619.09306,2/27/22 2:14,1.2
44619.09653,2/27/22 2:19,1.4
44619.10417,2/27/22 2:30,1.4
44619.11389,2/27/22 2:44,1.4
44619.117360000004,2/27/22 2:49,1.6
44619.13819,2/27/22 3:19,1.9
44619.14167,2/27/22 3:24,2.1
44619.14514,2/27/22 3:29,2.2
44619.148610000004,2/27/22 3:34,2.1
44619.15208,2/27/22 3:39,1.7
44619.15556,2/27/22 3:44,1.9
44619.15903,2/27/22 3:49,2.0
44619.1625,2/27/22 3:54,1.9
44619.17292,2/27/22 4:09,1.4
44619.17639,2/27/22 4:14,1.2
44619.179860000004,2/27/22 4:19,1.1
44619.18333,2/27/22 4:24,1.3
44619.18681,2/27/22 4:29,1.6
44619.19028,2/27/22 4:34,1.5
44619.19375,2/27/22 4:39,1.9
44619.20417,2/27/22 4:54,1.7
44619.20764,2/27/22 4:59,1.6
44619.21875,2/27/22 5:15,1.6
44619.222219999996,2/27/22 5:20,1.8
44619.23542,2/27/22 5:39,0.1
44619.23889,2/27/22 5:44,1.5
44619.242360000004,2/27/22 5:49,1.7
44619.24583,2/27/22 5:54,1.8
44619.24931,2/27/22 5:59,1.7
44619.25278,2/27/22 6:04,1.4
44619.25625,2/27/22 6:09,1.9
44619.25972,2/27/22 6:14,2.0
44619.26319,2/27/22 6:19,2.4
44619.28125,2/27/22 6:45,3.6
44619.29167,2/27/22 7:00,3.2
44619.29444,2/27/22 7:04,4.3
44619.31181,2/27/22 7:29,4.4
44619.336110000004,2/27/22 8:04,3.4
44619.33958,2/27/22 8:09,5.3
44619.35,2/27/22 8:24,4.3
44619.35347,2/27/22 8:29,4.0
44619.35694,2/27/22 8:34,3.5
44619.36042,2/27/22 8:39,3.1
44619.36389,2/27/22 8:44,3.0
44619.367360000004,2/27/22 8:49,2.9
44619.37083,2/27/22 8:54,2.6
44619.37431,2/27/22 8:59,2.4
44619.37778,2/27/22 9:04,2.5
44619.38125,2/27/22 9:09,0.1
44619.38472,2/27/22 9:14,2.4
44619.39514,2/27/22 9:29,0.1
44619.398610000004,2/27/22 9:34,2.5
44619.40208,2/27/22 9:39,2.6
44619.40556,2/27/22 9:44,2.2
44619.40903,2/27/22 9:49,1.6
44619.4125,2/27/22 9:54,1.4
44619.41597,2/27/22 9:59,1.2
44619.41944,2/27/22 10:04,1.7
44619.42292,2/27/22 10:09,1.0
44619.42639,2/27/22 10:14,1.1
44619.429860000004,2/27/22 10:19,1.4
44619.44028,2/27/22 10:34,1.5
44619.44375,2/27/22 10:39,2.0
44619.44722,2/27/22 10:44,1.9
44619.45764,2/27/22 10:59,2.1
44619.46806,2/27/22 11:14,0.8
44619.47153,2/27/22 11:19,1.6
44619.475,2/27/22 11:24,1.1
44619.47847,2/27/22 11:29,0.8
44619.48194,2/27/22 11:34,2.6
44619.49931,2/27/22 11:59,1.4
44619.50972,2/27/22 12:14,2.0
44619.51319,2/27/22 12:19,1.2
44619.51667,2/27/22 12:24,1.9
44619.52708,2/27/22 12:39,1.0
44619.53056,2/27/22 12:44,0.4
44619.53403,2/27/22 12:49,1.6
44619.5375,2/27/22 12:54,2.6
44619.54097,2/27/22 12:59,3.1
44619.54444,2/27/22 13:04,1.9
44619.54792,2/27/22 13:09,3.8
44619.55139,2/27/22 13:14,2.9
44619.554860000004,2/27/22 13:19,4.0
44619.55833,2/27/22 13:24,2.5
44619.56181,2/27/22 13:29,0.4
44619.56528,2/27/22 13:34,2.9
44619.56875,2/27/22 13:39,5.1
44619.57222,2/27/22 13:44,3.9
44619.57569,2/27/22 13:49,5.6
44619.57917,2/27/22 13:54,3.9
44619.58264,2/27/22 13:59,6.0
44619.586110000004,2/27/22 14:04,3.1
44619.58958,2/27/22 14:09,3.2
44619.60347,2/27/22 14:29,4.1
44619.60694,2/27/22 14:34,3.0
44619.61042,2/27/22 14:39,4.8
44619.62083,2/27/22 14:54,3.5
44619.62431,2/27/22 14:59,2.0
44619.62778,2/27/22 15:04,3.4
44619.63125,2/27/22 15:09,4.9
44619.63472,2/27/22 15:14,2.3
44619.63819,2/27/22 15:19,2.5
44619.648610000004,2/27/22 15:34,3.5
44619.65208,2/27/22 15:39,2.5
44619.65556,2/27/22 15:44,0.7
44619.65903,2/27/22 15:49,1.9
44619.6625,2/27/22 15:54,3.9
44619.66597,2/27/22 15:59,5.0
44619.673610000005,2/27/22 16:10,4.8
44619.67708,2/27/22 16:15,3.7
44619.68056,2/27/22 16:20,6.5
44619.684030000004,2/27/22 16:25,4.2
44619.6875,2/27/22 16:30,2.5
44619.690969999996,2/27/22 16:35,3.3
44619.69444,2/27/22 16:40,4.8
44619.69722,2/27/22 16:44,3.0
44619.70069,2/27/22 16:49,5.6
44619.70417,2/27/22 16:54,5.1
44619.70764,2/27/22 16:59,6.4
44619.711110000004,2/27/22 17:04,3.8
44619.72569,2/27/22 17:25,5.3
44619.72847,2/27/22 17:29,3.0
44619.736110000005,2/27/22 17:40,2.2
44619.73889,2/27/22 17:44,4.8
44619.742360000004,2/27/22 17:49,3.4
44619.74583,2/27/22 17:54,5.3
44619.74931,2/27/22 17:59,2.8
44619.75278,2/27/22 18:04,4.3
44619.75625,2/27/22 18:09,6.1
44619.75972,2/27/22 18:14,4.6
44619.76319,2/27/22 18:19,4.5
44619.76667,2/27/22 18:24,4.3
44619.77014,2/27/22 18:29,2.7
44619.773610000004,2/27/22 18:34,5.4
44619.77708,2/27/22 18:39,3.1
44619.78056,2/27/22 18:44,1.2
44619.78403,2/27/22 18:49,3.1
44619.7875,2/27/22 18:54,3.2
44619.79097,2/27/22 18:59,2.2
44619.79444,2/27/22 19:04,3.0
44619.79792,2/27/22 19:09,1.6
44619.80139,2/27/22 19:14,1.1
44619.804860000004,2/27/22 19:19,2.3
44619.8125,2/27/22 19:30,0.5
44619.81528,2/27/22 19:34,2.0
44619.81875,2/27/22 19:39,0.9
44619.82222,2/27/22 19:44,2.1
44619.82569,2/27/22 19:49,0.8
44619.82917,2/27/22 19:54,1.3
44619.83264,2/27/22 19:59,1.2
44619.836110000004,2/27/22 20:04,0.8
44619.83958,2/27/22 20:09,2.0
44619.84306,2/27/22 20:14,2.5
44619.84653,2/27/22 20:19,2.0
44619.85,2/27/22 20:24,2.8
44619.85347,2/27/22 20:29,2.0
44619.85694,2/27/22 20:34,2.1
44619.86042,2/27/22 20:39,2.8
44619.86806,2/27/22 20:50,1.8
44619.871530000004,2/27/22 20:55,0.7
44619.875,2/27/22 21:00,1.9
44619.87778,2/27/22 21:04,1.2
44619.88125,2/27/22 21:09,1.1
44619.888889999995,2/27/22 21:20,1.3
44619.89167,2/27/22 21:24,0.1
44619.89514,2/27/22 21:29,1.5
44619.902780000004,2/27/22 21:40,1.5
44619.90625,2/27/22 21:45,2.5
44619.90903,2/27/22 21:49,2.4
44619.91667,2/27/22 22:00,1.8
44619.920139999995,2/27/22 22:05,1.7
44619.92292,2/27/22 22:09,2.2
44619.93056,2/27/22 22:20,2.2
44619.934030000004,2/27/22 22:25,1.8
44619.9375,2/27/22 22:30,2.0
44619.94444,2/27/22 22:40,2.9
44619.94792,2/27/22 22:45,2.5
44619.951389999995,2/27/22 22:50,2.2
44619.96181,2/27/22 23:05,2.6
44619.965280000004,2/27/22 23:10,2.3
44619.96875,2/27/22 23:15,2.1
44619.972219999996,2/27/22 23:20,1.7
44619.97569,2/27/22 23:25,1.6
44619.97917,2/27/22 23:30,1.9
44619.99306,2/27/22 23:50,1.8
44619.996530000004,2/27/22 23:55,1.9
44620.0,2/28/22 0:00,1.5
44620.003469999996,2/28/22 0:05,1.6
44620.01042,2/28/22 0:15,1.4
44620.013889999995,2/28/22 0:20,1.3
44620.017360000005,2/28/22 0:25,1.0
44620.027780000004,2/28/22 0:40,1.0
44620.03125,2/28/22 0:45,0.9
44620.034719999996,2/28/22 0:50,1.2
44620.045139999995,2/28/22 1:05,0.7
44620.048610000005,2/28/22 1:10,1.1
44620.05208,2/28/22 1:15,1.0
44620.059030000004,2/28/22 1:25,0.8
44620.0625,2/28/22 1:30,0.7
44620.065969999996,2/28/22 1:35,0.2
44620.06944,2/28/22 1:40,0.1
44620.07292,2/28/22 1:45,0.3
44620.076389999995,2/28/22 1:50,0.7
44620.079860000005,2/28/22 1:55,0.3
44620.08333,2/28/22 2:00,0.8
44620.08681,2/28/22 2:05,1.1
44620.09375,2/28/22 2:15,1.1
44620.097219999996,2/28/22 2:20,1.2
44620.10069,2/28/22 2:25,1.1
44620.107639999995,2/28/22 2:35,0.7
44620.111110000005,2/28/22 2:40,0.4
44620.11458,2/28/22 2:45,0.3
44620.11806,2/28/22 2:50,0.4
44620.13542,2/28/22 3:15,1.1
44620.14583,2/28/22 3:30,0.4
44620.14931,2/28/22 3:35,0.5
44620.152780000004,2/28/22 3:40,0.9
44620.15625,2/28/22 3:45,1.2
44620.159719999996,2/28/22 3:50,1.5
44620.16319,2/28/22 3:55,1.6
44620.16667,2/28/22 4:00,1.5
44620.173610000005,2/28/22 4:10,1.1
44620.17708,2/28/22 4:15,1.4
44620.18056,2/28/22 4:20,1.7
44620.184030000004,2/28/22 4:25,1.8
44620.19444,2/28/22 4:40,1.8
44620.19792,2/28/22 4:45,1.9
44620.20069,2/28/22 4:49,2.0
44620.20417,2/28/22 4:54,2.4
44620.21875,2/28/22 5:15,2.5
44620.22153,2/28/22 5:19,2.8
44620.22917,2/28/22 5:30,2.4
44620.232639999995,2/28/22 5:35,2.6
44620.23542,2/28/22 5:39,2.8
44620.23889,2/28/22 5:44,0.1
44620.246530000004,2/28/22 5:55,3.0
44620.25,2/28/22 6:00,3.3
44620.25278,2/28/22 6:04,3.7
44620.25625,2/28/22 6:09,4.1
44620.267360000005,2/28/22 6:25,4.4
44620.27014,2/28/22 6:29,4.5
44620.273610000004,2/28/22 6:34,4.8
44620.28125,2/28/22 6:45,5.5
44620.28403,2/28/22 6:49,6.1
44620.2875,2/28/22 6:54,5.8
44620.31528,2/28/22 7:34,5.8
44620.31875,2/28/22 7:39,5.4
44620.32222,2/28/22 7:44,6.0
44620.32569,2/28/22 7:49,0.1
44620.34306,2/28/22 8:14,5.8
44620.34653,2/28/22 8:19,6.7
44620.35,2/28/22 8:24,6.3
44620.361110000005,2/28/22 8:40,6.7
44620.37083,2/28/22 8:54,4.8
44620.37431,2/28/22 8:59,6.4
44620.37778,2/28/22 9:04,6.1
44620.38125,2/28/22 9:09,5.6
44620.38472,2/28/22 9:14,6.0
44620.38819,2/28/22 9:19,5.3
44620.39167,2/28/22 9:24,4.8
44620.39514,2/28/22 9:29,5.2
44620.398610000004,2/28/22 9:34,5.0
44620.40903,2/28/22 9:49,5.2
44620.4125,2/28/22 9:54,5.1
44620.41597,2/28/22 9:59,5.3
44620.41944,2/28/22 10:04,4.7
44620.42292,2/28/22 10:09,4.2
44620.42639,2/28/22 10:14,4.7
44620.429860000004,2/28/22 10:19,4.5
44620.43333,2/28/22 10:24,3.5
44620.43681,2/28/22 10:29,4.1
44620.44028,2/28/22 10:34,3.9
44620.44375,2/28/22 10:39,4.2
44620.454860000005,2/28/22 10:55,4.3
44620.45833,2/28/22 11:00,3.9
44620.46181,2/28/22 11:05,3.6
44620.465280000004,2/28/22 11:10,3.9
44620.46875,2/28/22 11:15,3.7
44620.472219999996,2/28/22 11:20,3.4
44620.47569,2/28/22 11:25,3.2
44620.47917,2/28/22 11:30,4.0
44620.482639999995,2/28/22 11:35,4.1
44620.49306,2/28/22 11:50,3.8
44620.50278,2/28/22 12:04,4.0
44620.50625,2/28/22 12:09,3.6
44620.50972,2/28/22 12:14,2.3
44620.52014,2/28/22 12:29,5.2
44620.523610000004,2/28/22 12:34,2.1
44620.52708,2/28/22 12:39,3.3
44620.53056,2/28/22 12:44,2.8
44620.53403,2/28/22 12:49,4.4
44620.5375,2/28/22 12:54,3.5
44620.54097,2/28/22 12:59,3.3
44620.54444,2/28/22 13:04,4.5
44620.55208,2/28/22 13:15,4.5
44620.55556,2/28/22 13:20,3.7
44620.559030000004,2/28/22 13:25,4.2
44620.5625,2/28/22 13:30,4.0
44620.565969999996,2/28/22 13:35,2.6
44620.56944,2/28/22 13:40,5.4
44620.57292,2/28/22 13:45,4.4
44620.57569,2/28/22 13:49,3.1
44620.57917,2/28/22 13:54,5.1
44620.59375,2/28/22 14:15,5.2
44620.59653,2/28/22 14:19,3.1
44620.611110000005,2/28/22 14:40,5.2
44620.61389,2/28/22 14:44,2.9
44620.617360000004,2/28/22 14:49,3.5
44620.625,2/28/22 15:00,0.5
44620.62778,2/28/22 15:04,4.1
44620.642360000005,2/28/22 15:25,5.3
44620.64514,2/28/22 15:29,4.9
44620.652780000004,2/28/22 15:40,6.1
44620.66667,2/28/22 16:00,5.1
44620.670139999995,2/28/22 16:05,5.4
44620.673610000005,2/28/22 16:10,4.0
44620.67639,2/28/22 16:14,4.4
44620.684030000004,2/28/22 16:25,5.8
44620.6875,2/28/22 16:30,5.6
44620.690969999996,2/28/22 16:35,6.1
44620.69444,2/28/22 16:40,3.4
44620.69792,2/28/22 16:45,5.3
44620.701389999995,2/28/22 16:50,4.1
44620.704860000005,2/28/22 16:55,3.5
44620.70833,2/28/22 17:00,6.1
44620.715280000004,2/28/22 17:10,4.4
44620.71875,2/28/22 17:15,4.7
44620.722219999996,2/28/22 17:20,1.4
44620.72569,2/28/22 17:25,5.2
44620.72917,2/28/22 17:30,3.7
44620.732639999995,2/28/22 17:35,3.6
44620.736110000005,2/28/22 17:40,4.1
44620.746530000004,2/28/22 17:55,3.7
44620.75,2/28/22 18:00,4.7
44620.753469999996,2/28/22 18:05,3.1
44620.75694,2/28/22 18:10,3.2
44620.76042,2/28/22 18:15,1.5
44620.763889999995,2/28/22 18:20,2.8
44620.767360000005,2/28/22 18:25,3.5
44620.77083,2/28/22 18:30,3.2
44620.77431,2/28/22 18:35,5.5
44620.777780000004,2/28/22 18:40,2.5
44620.78125,2/28/22 18:45,2.3
44620.784719999996,2/28/22 18:50,3.8
44620.78819,2/28/22 18:55,2.4
44620.80208,2/28/22 19:15,2.7
44620.80556,2/28/22 19:20,1.5
44620.809030000004,2/28/22 19:25,1.6
44620.8125,2/28/22 19:30,1.3
44620.815969999996,2/28/22 19:35,0.7
44620.81944,2/28/22 19:40,1.7
44620.82292,2/28/22 19:45,0.9
44620.826389999995,2/28/22 19:50,2.1
44620.829860000005,2/28/22 19:55,1.8
44620.83333,2/28/22 20:00,1.4
44620.83681,2/28/22 20:05,1.5
44620.840280000004,2/28/22 20:10,2.2
44620.84375,2/28/22 20:15,1.7
44620.847219999996,2/28/22 20:20,2.6
44620.85069,2/28/22 20:25,1.4
44620.85417,2/28/22 20:30,1.5
44620.85694,2/28/22 20:34,1.8
44620.867360000004,2/28/22 20:49,1.4
44620.87083,2/28/22 20:54,1.0
44620.87431,2/28/22 20:59,1.6
44620.87778,2/28/22 21:04,1.2
44620.88125,2/28/22 21:09,1.5
44620.88472,2/28/22 21:14,0.7
44620.88819,2/28/22 21:19,0.9
44620.89167,2/28/22 21:24,1.0
44620.89514,2/28/22 21:29,0.8
44620.898610000004,2/28/22 21:34,0.5
44620.90208,2/28/22 21:39,0.1
44620.90556,2/28/22 21:44,1.0
44620.90903,2/28/22 21:49,0.4
44620.9125,2/28/22 21:54,1.0
44620.91597,2/28/22 21:59,2.1
44620.91944,2/28/22 22:04,2.0
44620.929860000004,2/28/22 22:19,1.8
44620.93333,2/28/22 22:24,1.2
44620.93681,2/28/22 22:29,1.4
44620.94028,2/28/22 22:34,1.8
44620.94375,2/28/22 22:39,1.6
44620.94722,2/28/22 22:44,0.9
44620.95069,2/28/22 22:49,0.8
44620.95417,2/28/22 22:54,1.0
44620.96181,2/28/22 23:05,0.7
44620.965280000004,2/28/22 23:10,0.9
44620.96875,2/28/22 23:15,1.0
44620.972219999996,2/28/22 23:20,0.7
44620.97569,2/28/22 23:25,0.4
44620.97917,2/28/22 23:30,0.5
44620.982639999995,2/28/22 23:35,0.6
44620.986110000005,2/28/22 23:40,0.1
44620.98958,2/28/22 23:45,0.2
44620.99306,2/28/22 23:50,0.4
44620.996530000004,2/28/22 23:55,0.2
44621.0,3/1/22 0:00,1.0
44621.00278,3/1/22 0:04,1.4
44621.00625,3/1/22 0:09,1.3
44621.00972,3/1/22 0:14,1.2
44621.01319,3/1/22 0:19,1.7
44621.01667,3/1/22 0:24,1.4
44621.02014,3/1/22 0:29,1.8
44621.03056,3/1/22 0:44,1.6
44621.03403,3/1/22 0:49,1.7
44621.0375,3/1/22 0:54,1.3
44621.04097,3/1/22 0:59,1.2
44621.04444,3/1/22 1:04,1.7
44621.04792,3/1/22 1:09,1.6
44621.05139,3/1/22 1:14,1.5
44621.054860000004,3/1/22 1:19,1.9
44621.05833,3/1/22 1:24,2.0
44621.06181,3/1/22 1:29,1.6
44621.06528,3/1/22 1:34,1.8
44621.07917,3/1/22 1:54,2.6
44621.08264,3/1/22 1:59,2.3
44621.086110000004,3/1/22 2:04,2.4
44621.08958,3/1/22 2:09,2.2
44621.09306,3/1/22 2:14,3.0
44621.09653,3/1/22 2:19,2.7
44621.1,3/1/22 2:24,2.0
44621.10347,3/1/22 2:29,2.2
44621.10694,3/1/22 2:34,1.8
44621.11806,3/1/22 2:50,1.8
44621.121530000004,3/1/22 2:55,2.2
44621.125,3/1/22 3:00,1.6
44621.128469999996,3/1/22 3:05,1.9
44621.13194,3/1/22 3:10,2.1
44621.13542,3/1/22 3:15,2.6
44621.14931,3/1/22 3:35,1.1
44621.152780000004,3/1/22 3:40,2.0
44621.15625,3/1/22 3:45,1.1
44621.159719999996,3/1/22 3:50,1.5
44621.173610000005,3/1/22 4:10,2.1
44621.17639,3/1/22 4:14,1.9
44621.179860000004,3/1/22 4:19,2.3
44621.1875,3/1/22 4:30,1.7
44621.190969999996,3/1/22 4:35,1.6
44621.201389999995,3/1/22 4:50,2.3
44621.204860000005,3/1/22 4:55,1.9
44621.20833,3/1/22 5:00,1.8
44621.21181,3/1/22 5:05,1.4
44621.222219999996,3/1/22 5:20,1.4
44621.22569,3/1/22 5:25,1.6
44621.22917,3/1/22 5:30,1.8
44621.232639999995,3/1/22 5:35,1.3
44621.236110000005,3/1/22 5:40,0.8
44621.23958,3/1/22 5:45,0.9
44621.24306,3/1/22 5:50,0.4
44621.246530000004,3/1/22 5:55,0.7
44621.25,3/1/22 6:00,1.0
44621.253469999996,3/1/22 6:05,1.2
44621.263889999995,3/1/22 6:20,1.2
44621.267360000005,3/1/22 6:25,0.1
44621.27083,3/1/22 6:30,1.9
44621.27431,3/1/22 6:35,2.0
44621.277780000004,3/1/22 6:40,2.1
44621.295139999995,3/1/22 7:05,2.0
44621.298610000005,3/1/22 7:10,2.3
44621.30208,3/1/22 7:15,2.4
44621.30556,3/1/22 7:20,2.6
44621.309030000004,3/1/22 7:25,2.8
44621.3125,3/1/22 7:30,2.7
44621.315969999996,3/1/22 7:35,3.3
44621.31944,3/1/22 7:40,3.0
44621.329860000005,3/1/22 7:55,3.2
44621.33333,3/1/22 8:00,2.9
44621.33681,3/1/22 8:05,3.2
44621.340280000004,3/1/22 8:10,3.3
44621.34375,3/1/22 8:15,3.2
44621.347219999996,3/1/22 8:20,3.4
44621.35069,3/1/22 8:25,4.0
44621.35417,3/1/22 8:30,3.5
44621.357639999995,3/1/22 8:35,2.6
44621.361110000005,3/1/22 8:40,0.1
44621.36458,3/1/22 8:45,4.4
44621.36806,3/1/22 8:50,0.1
44621.371530000004,3/1/22 8:55,5.6
44621.375,3/1/22 9:00,4.9
44621.378469999996,3/1/22 9:05,4.3
44621.38194,3/1/22 9:10,3.5
44621.38542,3/1/22 9:15,4.4
44621.388889999995,3/1/22 9:20,4.3
44621.392360000005,3/1/22 9:25,2.8
44621.39583,3/1/22 9:30,4.5
44621.39931,3/1/22 9:35,5.5
44621.402780000004,3/1/22 9:40,4.5
44621.40625,3/1/22 9:45,5.5
44621.409719999996,3/1/22 9:50,5.2
44621.41319,3/1/22 9:55,4.3
44621.41667,3/1/22 10:00,5.2
44621.420139999995,3/1/22 10:05,2.8
44621.423610000005,3/1/22 10:10,5.0
44621.42708,3/1/22 10:15,4.0
44621.43056,3/1/22 10:20,4.7
44621.434030000004,3/1/22 10:25,3.8
44621.4375,3/1/22 10:30,4.0
44621.440969999996,3/1/22 10:35,2.8
44621.44444,3/1/22 10:40,3.5
44621.454860000005,3/1/22 10:55,3.3
44621.45833,3/1/22 11:00,3.0
44621.46181,3/1/22 11:05,2.0
44621.465280000004,3/1/22 11:10,2.6
44621.472219999996,3/1/22 11:20,2.1
44621.47569,3/1/22 11:25,3.0
44621.47917,3/1/22 11:30,3.4
44621.482639999995,3/1/22 11:35,2.8
44621.486110000005,3/1/22 11:40,4.3
44621.50278,3/1/22 12:04,3.8
44621.50625,3/1/22 12:09,4.7
44621.50972,3/1/22 12:14,3.6
44621.52431,3/1/22 12:35,3.0
44621.527780000004,3/1/22 12:40,4.0
44621.53125,3/1/22 12:45,4.7
44621.534719999996,3/1/22 12:50,4.4
44621.53819,3/1/22 12:55,3.7
44621.54167,3/1/22 13:00,4.4
44621.545139999995,3/1/22 13:05,2.9
44621.548610000005,3/1/22 13:10,4.2
44621.55208,3/1/22 13:15,2.9
44621.55556,3/1/22 13:20,4.0
44621.559030000004,3/1/22 13:25,4.2
44621.5625,3/1/22 13:30,5.1
44621.565969999996,3/1/22 13:35,5.3
44621.56944,3/1/22 13:40,4.7
44621.57222,3/1/22 13:44,4.6
44621.58264,3/1/22 13:59,5.5
44621.586110000004,3/1/22 14:04,5.0
44621.58958,3/1/22 14:09,3.9
44621.59306,3/1/22 14:14,5.9
44621.59653,3/1/22 14:19,3.3
44621.6,3/1/22 14:24,5.0
44621.60347,3/1/22 14:29,4.5
44621.60694,3/1/22 14:34,5.0
44621.61042,3/1/22 14:39,2.9
44621.61389,3/1/22 14:44,4.8
44621.617360000004,3/1/22 14:49,6.7
44621.62083,3/1/22 14:54,5.9
44621.62431,3/1/22 14:59,4.1
44621.62778,3/1/22 15:04,5.0
44621.63125,3/1/22 15:09,6.7
44621.63472,3/1/22 15:14,5.2
44621.63819,3/1/22 15:19,6.3
44621.64167,3/1/22 15:24,5.9
44621.64514,3/1/22 15:29,6.0
44621.648610000004,3/1/22 15:34,4.6
44621.65208,3/1/22 15:39,5.2
44621.65556,3/1/22 15:44,5.0
44621.65903,3/1/22 15:49,8.0
44621.6625,3/1/22 15:54,3.2
44621.66597,3/1/22 15:59,4.1
44621.66944,3/1/22 16:04,6.6
44621.67292,3/1/22 16:09,5.9
44621.67639,3/1/22 16:14,3.1
44621.679860000004,3/1/22 16:19,5.0
44621.68333,3/1/22 16:24,5.1
44621.68681,3/1/22 16:29,4.3
44621.69028,3/1/22 16:34,5.0
44621.69375,3/1/22 16:39,3.8
44621.69722,3/1/22 16:44,4.8
44621.70069,3/1/22 16:49,7.4
44621.70417,3/1/22 16:54,6.4
44621.70764,3/1/22 16:59,6.6
44621.711110000004,3/1/22 17:04,4.5
44621.71458,3/1/22 17:09,6.1
44621.71806,3/1/22 17:14,4.9
44621.72153,3/1/22 17:19,3.4
44621.725,3/1/22 17:24,3.6
44621.72847,3/1/22 17:29,3.7
44621.73194,3/1/22 17:34,4.9
44621.73542,3/1/22 17:39,3.5
44621.73889,3/1/22 17:44,4.9
44621.742360000004,3/1/22 17:49,4.1
44621.74583,3/1/22 17:54,3.7
44621.75625,3/1/22 18:09,4.4
44621.75972,3/1/22 18:14,2.8
44621.76319,3/1/22 18:19,5.3
44621.76667,3/1/22 18:24,1.4
44621.77014,3/1/22 18:29,4.5
44621.773610000004,3/1/22 18:34,3.1
44621.77708,3/1/22 18:39,3.3
44621.78056,3/1/22 18:44,2.7
44621.78403,3/1/22 18:49,2.3
44621.7875,3/1/22 18:54,1.7
44621.79097,3/1/22 18:59,0.6
44621.79444,3/1/22 19:04,0.4
44621.79792,3/1/22 19:09,1.4
44621.80139,3/1/22 19:14,0.7
44621.804860000004,3/1/22 19:19,0.6
44621.80833,3/1/22 19:24,1.1
44621.81181,3/1/22 19:29,0.8
44621.81528,3/1/22 19:34,1.2
44621.81875,3/1/22 19:39,2.2
44621.82222,3/1/22 19:44,1.4
44621.82569,3/1/22 19:49,1.3
44621.82917,3/1/22 19:54,0.8
44621.83264,3/1/22 19:59,2.2
44621.836110000004,3/1/22 20:04,1.1
44621.83958,3/1/22 20:09,1.5
44621.84306,3/1/22 20:14,1.1
44621.84653,3/1/22 20:19,1.2
44621.85,3/1/22 20:24,0.9
44621.85347,3/1/22 20:29,0.7
44621.85694,3/1/22 20:34,1.1
44621.86042,3/1/22 20:39,1.3
44621.86389,3/1/22 20:44,1.5
44621.867360000004,3/1/22 20:49,1.9
44621.87083,3/1/22 20:54,2.3
44621.87431,3/1/22 20:59,2.9
44621.87778,3/1/22 21:04,2.0
44621.88125,3/1/22 21:09,2.1
44621.88472,3/1/22 21:14,2.0
44621.88819,3/1/22 21:19,2.2
44621.89167,3/1/22 21:24,1.8
44621.89514,3/1/22 21:29,1.5
44621.898610000004,3/1/22 21:34,1.1
44621.90208,3/1/22 21:39,1.3
44621.90556,3/1/22 21:44,2.4
44621.90903,3/1/22 21:49,1.1
44621.9125,3/1/22 21:54,2.3
44621.91597,3/1/22 21:59,2.1
44621.91944,3/1/22 22:04,2.5
44621.92292,3/1/22 22:09,2.7
44621.92639,3/1/22 22:14,2.9
44621.934030000004,3/1/22 22:25,2.8
44621.9375,3/1/22 22:30,2.3
44621.940969999996,3/1/22 22:35,2.5
44621.94444,3/1/22 22:40,2.0
44621.94792,3/1/22 22:45,1.5
44621.951389999995,3/1/22 22:50,2.2
44621.95417,3/1/22 22:54,2.6
