fecha_x,datetime,ecs_az_pos,topshut_pos,botshut_pos,eastVent_pos,westVent_pos,fecha_y,pwfs2_see,fecha,windSp
,44562.20744,,,,,,1/1/22 4:58,1.784680373,,0.0
,44562.20779,,,,,,1/1/22 4:59,2.647838348,,0.0
,44562.208139999995,,,,,,1/1/22 4:59,1.6683755040000001,,0.0
,44562.20849,,,,,,1/1/22 5:00,1.551173196,,0.0
,44562.20884,,,,,,1/1/22 5:00,1.490984118,,0.0
,44562.209189999994,,,,,,1/1/22 5:01,1.4073265169999998,,0.0
,44562.209539999996,,,,,,1/1/22 5:01,1.3775244759999998,,0.0
,44562.20989,,,,,,1/1/22 5:02,1.288177154,,0.0
,44562.21024,,,,,,1/1/22 5:02,1.299909089,,0.0
,44562.210589999995,,,,,,1/1/22 5:03,1.4450783919999999,,0.0
,44562.21131,,,,,,1/1/22 5:04,2.401763294,,0.0
,44562.21166,,,,,,1/1/22 5:04,2.120987945,,0.0
,44562.21201,,,,,,1/1/22 5:05,1.417026879,,0.0
,44562.21236000001,,,,,,1/1/22 5:05,1.301907125,,0.0
,44562.21271,,,,,,1/1/22 5:06,1.5342909869999999,,0.0
,44562.21306,,,,,,1/1/22 5:06,1.435571236,,0.0
,44562.213410000004,,,,,,1/1/22 5:07,1.397177193,,0.0
,44562.21376000001,,,,,,1/1/22 5:07,1.5352252240000002,,0.0
,44562.214289999996,,,,,,1/1/22 5:08,1.167547695,,0.0
,44562.21464,,,,,,1/1/22 5:09,1.167985469,,0.0
,44562.21499,,,,,,1/1/22 5:09,1.214513676,,0.0
,44562.21561,,,,,,1/1/22 5:10,1.20994362,,0.0
,44562.21596,,,,,,1/1/22 5:10,1.069110859,,0.0
,44562.21631,,,,,,1/1/22 5:11,1.091771399,,0.0
,44562.21666000001,,,,,,1/1/22 5:11,1.903151042,,0.0
,44562.21701,,,,,,1/1/22 5:12,1.3245315309999999,,0.0
1/1/22 5:13,44562.21736,113.2026531,103.74753,9.589549764,30.0,30.0,1/1/22 5:13,0.951046725,,0.0
,44562.217710000004,,,,,,1/1/22 5:13,0.90888894,,0.0
1/1/22 5:14,44562.21806,113.2026531,103.74753,9.589549764,30.0,30.0,1/1/22 5:14,1.3987781869999998,1/1/22 5:14,5.8
,44562.21841,,,,,,1/1/22 5:14,1.489377046,,0.0
,44562.21876,,,,,,1/1/22 5:15,1.352468767,,0.0
,44562.21911000001,,,,,,1/1/22 5:15,2.836751858,,0.0
,44562.21946,,,,,,1/1/22 5:16,1.108784738,,0.0
,44562.21981,,,,,,1/1/22 5:16,1.041210679,,0.0
,44562.220160000004,,,,,,1/1/22 5:17,1.187630588,,0.0
,44562.22051,,,,,,1/1/22 5:17,0.9283067759999999,,0.0
,44562.22085,,,,,,1/1/22 5:18,1.219460589,,0.0
,44562.2212,,,,,,1/1/22 5:18,1.237864754,,0.0
,44562.22155,,,,,,1/1/22 5:19,0.814916118,,0.0
,44562.2219,,,,,,1/1/22 5:19,0.860783843,,0.0
,44562.22225,,,,,,1/1/22 5:20,0.794198497,,0.0
,44562.222610000004,,,,,,1/1/22 5:20,1.689491115,,0.0
,44562.22295,,,,,,1/1/22 5:21,1.112688852,,0.0
,44562.2233,,,,,,1/1/22 5:21,0.9011592490000001,,0.0
,44562.22365,,,,,,1/1/22 5:22,0.982163663,,0.0
,44562.224,,,,,,1/1/22 5:22,0.9878452090000001,,0.0
,44562.22435,,,,,,1/1/22 5:23,1.071727733,,0.0
,44562.2247,,,,,,1/1/22 5:23,1.1683312259999998,,0.0
,44562.22505,,,,,,1/1/22 5:24,1.005717091,,0.0
,44562.2254,,,,,,1/1/22 5:24,0.9828747309999999,,0.0
,44562.22575,,,,,,1/1/22 5:25,0.8645690159999999,,0.0
,44562.2261,,,,,,1/1/22 5:25,0.811087421,,0.0
,44562.22645,,,,,,1/1/22 5:26,2.234741161,,0.0
,44562.2268,,,,,,1/1/22 5:26,0.7947973540000001,,0.0
,44562.22715,,,,,,1/1/22 5:27,0.8965455929999999,,0.0
,44562.2275,,,,,,1/1/22 5:27,0.86557451,,0.0
,44562.22785,,,,,,1/1/22 5:28,0.813579029,,0.0
,44562.228189999994,,,,,,1/1/22 5:28,0.880281401,,0.0
,44562.22854,,,,,,1/1/22 5:29,1.004702184,,0.0
,44562.22889,,,,,,1/1/22 5:29,1.049000457,,0.0
,44562.22924,,,,,,1/1/22 5:30,0.90312363,,0.0
,44562.229589999995,,,,,,1/1/22 5:30,0.9118894909999999,,0.0
,44562.22994,,,,,,1/1/22 5:31,2.087970138,,0.0
,44562.23029,,,,,,1/1/22 5:31,0.922471723,,0.0
,44562.230639999994,,,,,,1/1/22 5:32,0.853952418,,0.0
,44562.23099,,,,,,1/1/22 5:32,1.040736006,,0.0
,44562.23134,,,,,,1/1/22 5:33,0.989359478,,0.0
,44562.23169,,,,,,1/1/22 5:33,0.999873138,,0.0
,44562.232039999995,,,,,,1/1/22 5:34,1.233973928,,0.0
,44562.23239,,,,,,1/1/22 5:34,1.111438077,,0.0
,44562.23274,,,,,,1/1/22 5:35,1.21462528,,0.0
,44562.233089999994,,,,,,1/1/22 5:35,0.963193321,,0.0
,44562.233439999996,,,,,,1/1/22 5:36,0.893088799,,0.0
,44562.23532,,,,,,1/1/22 5:38,0.922908746,,0.0
,44562.23567,,,,,,1/1/22 5:39,1.984088132,,0.0
,44562.23602,,,,,,1/1/22 5:39,0.8384386859999999,,0.0
,44562.23637,,,,,,1/1/22 5:40,0.855319229,,0.0
,44562.23672,,,,,,1/1/22 5:40,0.9750547079999999,,0.0
,44562.237389999995,,,,,,1/1/22 5:41,1.106633225,,0.0
,44562.23774,,,,,,1/1/22 5:42,0.721549257,,0.0
,44562.23809,,,,,,1/1/22 5:42,1.83027279,,0.0
,44562.23844,,,,,,1/1/22 5:43,0.961113584,,0.0
,44562.238789999996,,,,,,1/1/22 5:43,1.047204225,,0.0
,44562.23915,,,,,,1/1/22 5:44,2.439410956,,0.0
,44562.23949,,,,,,1/1/22 5:44,0.8589889470000001,,0.0
,44562.23985,,,,,,1/1/22 5:45,2.3441641719999997,,0.0
,44562.2402,,,,,,1/1/22 5:45,0.9553852820000001,,0.0
,44562.24055,,,,,,1/1/22 5:46,0.889631352,,0.0
,44562.2409,,,,,,1/1/22 5:46,0.7209453859999999,,0.0
,44562.24125,,,,,,1/1/22 5:47,0.7175916659999999,,0.0
