Datetime,az_fill
44630.14306,354.6
44630.14375,354.6
44630.14444,354.6
44630.14514,352.7
44630.14583,352.7
44630.14653,352.7
44630.14722,352.7
44630.14792,350.9
44630.14861,350.9
44630.14931,350.9
44630.15000,350.9
44630.15069,349.1
44630.15139,349.1
44630.15208,349.1
44630.15278,349.1
44630.15347,347.3
44630.15417,347.3
44630.15486,347.3
44630.15556,347.3
44630.15625,345.5
44630.15694,345.5
44630.15764,345.5
44630.15833,345.5
44630.15903,345.5
44630.15972,343.7
44630.16042,343.7
44630.16111,343.7
44630.16181,343.7
44630.16250,342.0
44630.16319,342.0
44630.16389,342.0
44630.16458,342.0
44630.16528,340.2
44630.16597,340.2
44630.16667,340.2
44630.16736,340.2
44630.16806,338.5
44630.16875,338.5
44630.16944,338.5
44630.17014,338.5
44630.17083,336.6
44630.17153,336.6
44630.17222,336.6
44630.17292,336.6
44630.17361,334.9
44630.17431,334.9
44630.17500,334.9
44630.17569,334.9
44630.17639,334.9
44630.17708,333.2
44630.17778,333.2
44630.17847,333.2
44630.17917,333.2
44630.17986,331.4
44630.18056,331.4
44630.18125,331.4
44630.18194,331.4
44630.18264,331.4
44630.18333,329.8
44630.18403,329.8
44630.18472,329.8
44630.18542,329.8
44630.18611,328.1
44630.18681,328.1
44630.18750,328.1
44630.18819,328.1
44630.18889,328.1
44630.18958,326.4
44630.19028,326.4
44630.19097,326.4
44630.19167,326.4
44630.19236,326.4
44630.19306,324.9
44630.19444,324.9
44630.19514,324.9
44630.19583,324.9
44630.19653,323.3
44630.19722,323.3
44630.19792,323.3
44630.19861,323.3
44630.19931,321.8
44630.20000,321.8
44630.20069,321.8
44630.20139,321.8
44630.20208,320.3
44630.20278,320.3
44630.20347,320.3
44630.20417,320.3
44630.20486,320.3
44630.20556,320.3
44630.20625,318.7
44630.20694,318.7
44630.20764,318.7
44630.20833,318.7
44630.20903,318.7
44630.20972,317.2
44630.21042,317.2
44630.21111,317.2
44630.21181,317.2
44630.21250,317.2
44630.21319,315.7
44630.21389,315.7
44630.21458,315.7
44630.21528,315.7
44630.21597,315.7
44630.21667,315.7
44630.21736,314.3
44630.21806,314.3
44630.21875,314.3
44630.21944,314.3
44630.22014,314.3
44630.22083,312.8
44630.22153,312.8
44630.22222,312.8
44630.22292,312.8
44630.22361,312.8
44630.22431,311.5
44630.22500,311.5
44630.22569,311.5
44630.22639,311.5
44630.22708,311.5
44630.22778,310.1
44630.22847,310.1
44630.22917,310.1
44630.22986,310.1
44630.23056,310.1
44630.23125,308.7
44630.23194,308.7
44630.23264,308.7
44630.23333,308.7
44630.23403,308.7
44630.23472,307.4
44630.23542,307.4
44630.23611,307.4
44630.23681,307.4
44630.23750,307.4
44630.23819,307.4
44630.23889,306.0
44630.23958,306.0
44630.24028,306.0
44630.24097,306.0
44630.24167,306.0
44630.24236,306.0
44630.24306,304.7
44630.24375,304.7
44630.24444,304.7
44630.24514,304.7
44630.24583,304.7
44630.24653,303.4
44630.24722,303.4
44630.24792,303.4
44630.24861,303.4
44630.24931,303.4
44630.87500,150.5
44630.87569,150.5
44630.87639,150.5
44630.87708,150.5
44630.87778,150.5
44630.87847,150.5
44630.87917,150.5
44630.87986,150.5
44630.88056,150.5
44630.88125,150.5
44630.88194,150.5
44630.88264,150.5
44630.88333,150.5
44630.88403,150.5
44630.88472,150.5
44630.88542,150.5
44630.88611,150.5
44630.88681,150.5
44630.88750,150.5
44630.88819,150.5
44630.88889,150.5
44630.88958,150.5
44630.89028,150.5
44630.89097,150.5
44630.89167,150.5
44630.89236,150.5
44630.89306,150.5
44630.89375,150.5
44630.89444,150.5
44630.89514,150.5
44630.89583,150.5
44630.89653,150.5
44630.89722,150.5
44630.89792,150.5
44630.89861,150.5
44630.89931,150.5
44630.90000,150.5
44630.90069,150.5
44630.90139,150.5
44630.90208,150.5
44630.90278,150.5
44630.90347,150.5
44630.90417,150.5
44630.90486,150.5
44630.90556,150.5
44630.90625,150.5
44630.90694,150.5
44630.90764,150.5
44630.90833,150.5
44630.90903,150.5
44630.90972,150.5
44630.91042,150.5
44630.91111,150.5
44630.91181,150.5
44630.91250,150.5
44630.91319,150.5
44630.91389,150.5
44630.91458,150.5
44630.91528,150.5
44630.91597,150.5
44630.91667,150.5
44630.91736,150.5
44630.91806,150.5
44630.91875,150.5
44630.91944,150.5
44630.92014,150.5
44630.92083,150.5
44630.92153,150.5
44630.92222,150.5
44630.92292,150.5
44630.92361,150.5
44630.92431,150.5
44630.92500,150.5
44630.92569,150.5
44630.92639,150.5
44630.92708,150.5
44630.92778,150.5
44630.92847,150.5
44630.92917,150.5
44630.92986,150.5
44630.93056,150.5
44630.93125,150.5
44630.93194,150.5
44630.93264,150.5
44630.93333,150.5
44630.93403,150.5
44630.93472,150.5
44630.93542,150.5
44630.93611,150.5
44630.93681,150.5
44630.93750,150.5
44630.93819,150.5
44630.93889,150.5
44630.93958,150.5
44630.94028,150.5
44630.94097,150.5
44630.94167,150.5
44630.94236,150.5
44630.94306,150.5
44630.94375,150.5
44630.94444,150.5
44630.94514,150.5
44630.94583,150.5
44630.94653,150.5
44630.94722,150.5
44630.94792,150.5
44630.94861,150.5
44630.94931,150.5
44630.95000,150.5
44630.95069,150.5
44630.95139,150.5
44630.95208,150.5
44630.95278,150.5
44630.95347,150.5
44630.95417,150.5
44630.95486,150.5
44630.95556,150.5
44630.95625,150.5
44630.95694,150.5
44630.95764,150.5
44630.95833,150.5
44630.95903,150.5
44630.95972,150.5
44630.96042,150.5
44630.96111,150.5
44630.96181,150.5
44630.96250,150.5
44630.96319,150.5
44630.96389,150.5
44630.96458,150.5
44630.96528,150.5
44630.96597,150.5
44630.96667,150.5
44630.96736,150.5
44630.96806,150.5
44630.96875,150.5
44630.96944,150.5
44630.97014,150.5
44630.97083,150.5
44630.97153,150.5
44630.97222,150.5
44630.97292,150.5
44630.97361,150.5
44630.97431,150.5
44630.97500,150.5
44630.97569,150.5
44630.97639,150.5
44630.97708,150.5
44630.97778,150.5
44630.97847,150.5
44630.97917,150.5
44630.97986,150.5
44630.98056,150.5
44630.98125,150.5
44630.98194,150.5
44630.98264,150.5
44630.98333,150.5
44630.98403,150.5
44630.98472,150.5
44630.98542,150.5
44630.98611,150.5
44630.98681,150.5
44630.98750,150.5
44630.98819,150.5
44630.98889,150.5
44630.98958,150.5
44630.99028,150.5
44630.99097,150.5
44630.99167,150.5
44630.99236,150.5
44630.99306,150.5
44630.99375,150.5
44630.99444,150.5
44630.99514,150.5
44630.99583,150.5
44630.99653,150.5
44630.99722,150.5
44630.99792,150.5
44630.99861,150.5
44630.99931,150.5
44631.00000,150.5
44631.00069,150.5
44631.00139,150.5
44631.00208,150.5
44631.00278,150.5
44631.00347,150.5
44631.00417,150.5
44631.00486,150.5
44631.00556,150.5
44631.00625,150.5
44631.00694,150.5
44631.00764,150.5
44631.00833,150.5
44631.00903,150.5
44631.00972,150.5
44631.01042,150.5
44631.01111,150.5
44631.01181,150.5
44631.01250,150.5
44631.01319,150.5
44631.01389,150.5
44631.01458,150.5
44631.01528,150.5
44631.01597,150.5
44631.01667,150.5
44631.01736,150.5
44631.01806,150.5
44631.01875,150.5
44631.01944,150.5
44631.02014,150.5
44631.02083,150.5
44631.02153,150.5
44631.02222,150.5
44631.02292,150.5
44631.02361,150.5
44631.02431,150.5
44631.02500,150.5
44631.02569,150.5
44631.02639,150.5
44631.02708,150.5
44631.02778,150.5
44631.02847,150.5
44631.02917,150.5
44631.02986,150.5
44631.03056,150.5
44631.03125,150.5
44631.03194,150.5
44631.03264,150.5
44631.03333,150.5
44631.03403,150.5
44631.03472,150.5
44631.03542,150.5
44631.03611,150.5
44631.03681,150.5
44631.03750,150.5
44631.03819,150.5
44631.03889,150.5
44631.03958,150.5
44631.04028,150.5
44631.04097,150.5
44631.04167,150.5
44631.04236,150.5
44631.04306,150.5
44631.04375,150.5
44631.04444,150.5
44631.04514,150.5
44631.04583,150.5
44631.04653,150.5
44631.04722,150.5
44631.04792,150.5
44631.04861,150.5
44631.04931,150.5
44631.05000,150.5
44631.05069,150.5
44631.05139,150.5
44631.05208,150.5
44631.05278,150.5
44631.05347,150.5
44631.05417,150.5
44631.05486,150.5
44631.05556,150.5
44631.05625,150.5
44631.05694,150.5
44631.05764,150.5
44631.05833,150.5
44631.05903,150.5
44631.05972,150.5
44631.06042,150.5
44631.06111,150.5
44631.06181,150.5
44631.06250,150.5
44631.06319,150.5
44631.06389,150.5
44631.06458,150.5
44631.06528,150.5
44631.06597,150.5
44631.06667,150.5
44631.06736,150.5
44631.06806,150.5
44631.06875,150.5
44631.06944,150.5
44631.07014,150.5
44631.07083,150.5
44631.07153,150.5
44631.07222,150.5
44631.07292,150.5
44631.07361,150.5
44631.07431,150.5
44631.07500,150.5
44631.07569,150.5
44631.07639,150.5
44631.07708,150.5
44631.07778,150.5
44631.07847,150.5
44631.07917,150.5
44631.07986,150.5
44631.08056,150.5
44631.08125,150.5
44631.08194,150.5
44631.08264,150.5
44631.08333,150.5
44631.08403,150.5
44631.08472,150.5
44631.08542,150.5
44631.08611,150.5
44631.08681,150.5
44631.08750,150.5
44631.08819,150.5
44631.08889,150.5
44631.08958,150.5
44631.09028,150.5
44631.09097,150.5
44631.09167,150.5
44631.09236,150.5
44631.09306,150.5
44631.09375,150.5
44631.09444,150.5
44631.09514,150.5
44631.09583,150.5
44631.09653,150.5
44631.09722,150.5
44631.09792,150.5
44631.09861,150.5
44631.09931,150.5
44631.10000,150.5
44631.10069,150.5
44631.10139,150.5
44631.10208,150.5
44631.10278,150.5
44631.10347,150.5
44631.10417,150.5
44631.10486,150.5
44631.10556,150.5
44631.10625,150.5
44631.10694,150.5
44631.10764,150.5
44631.10833,150.5
44631.10903,150.5
44631.10972,150.5
44631.11042,150.5
44631.11111,150.5
44631.11181,150.5
44631.11250,150.5
44631.11319,150.5
44631.11389,150.5
44631.11458,150.5
44631.11528,150.5
44631.11597,150.5
44631.11667,150.5
44631.11736,150.5
44631.11806,150.5
44631.11875,150.5
44631.11944,150.5
44631.12014,150.5
44631.12083,150.5
44631.12153,150.5
44631.12222,150.5
44631.12292,150.5
44631.12361,150.5
44631.12431,150.5
44631.12500,150.5
44631.12569,150.5
44631.12639,150.5
44631.12708,150.5
44631.12778,150.5
44631.12847,150.5
44631.12917,150.5
44631.12986,150.5
44631.13056,150.5
44631.13125,150.5
44631.13194,150.5
44631.13264,150.5
44631.13333,150.5
44631.13403,150.5
44631.13472,150.5
44631.13542,150.5
44631.13611,150.5
44631.13681,150.5
44631.13750,150.5
44631.13819,150.5
44631.13889,150.5
44631.13958,150.5
44631.14028,150.5
44631.14097,150.5
44631.14167,150.5
44631.14236,150.5
44631.14306,150.5
44631.14375,150.5
44631.14444,150.5
44631.14514,150.5
44631.14583,150.5
44631.14653,150.5
44631.14722,150.5
44631.14792,150.5
44631.14861,150.5
44631.14931,150.5
44631.15000,150.5
44631.15069,150.5
44631.15139,150.5
44631.15208,150.5
44631.15278,150.5
44631.15347,150.5
44631.15417,150.5
44631.15486,150.5
44631.15556,150.5
44631.15625,150.5
44631.15694,150.5
44631.15764,150.5
44631.15833,150.5
44631.15903,150.5
44631.15972,150.5
44631.16042,150.5
44631.16111,150.5
44631.16181,150.5
44631.16250,150.5
44631.16319,150.5
44631.16389,150.5
44631.16458,150.5
44631.16528,150.5
44631.16597,150.5
44631.16667,150.5
44631.16736,150.5
44631.16806,150.5
44631.16875,150.5
44631.16944,150.5
44631.17014,150.5
44631.17083,150.5
44631.17153,150.5
44631.17222,150.5
44631.17292,150.5
44631.17361,150.5
44631.17431,150.5
44631.17500,150.5
44631.17569,150.5
44631.17639,150.5
44631.17708,150.5
44631.17778,150.5
44631.17847,150.5
44631.17917,150.5
44631.17986,150.5
44631.18056,150.5
44631.18125,150.5
44631.18194,150.5
44631.18264,150.5
44631.18333,150.5
44631.18403,150.5
44631.18472,150.5
44631.18542,150.5
44631.18611,150.5
44631.18681,150.5
44631.18750,150.5
44631.18819,150.5
44631.18889,150.5
44631.18958,150.5
44631.19028,150.5
44631.19097,150.5
44631.19167,150.5
44631.19236,150.5
44631.19306,150.5
44631.19375,150.5
44631.19444,0.0
44631.19514,0.0
44631.19583,0.0
44631.19653,0.0
44631.19722,0.0
44631.19792,0.0
44631.19861,0.0
44631.19931,0.0
44631.20000,0.0
44631.20069,0.0
44631.20139,0.0
44631.20208,0.0
44631.20278,0.0
44631.20347,0.0
44631.20417,0.0
44631.20486,0.0
44631.20556,0.0
44631.20625,0.0
44631.20694,0.0
44631.20764,0.0
44631.20833,0.0
44631.20903,0.0
44631.20972,0.0
44631.21042,0.0
44631.21111,0.0
44631.21181,0.0
44631.21250,0.0
44631.21319,0.0
44631.21389,0.0
44631.21458,0.0
44631.21528,0.0
44631.21597,0.0
44631.21667,0.0
44631.21736,0.0
44631.21806,0.0
44631.21875,0.0
44631.21944,0.0
44631.22014,0.0
44631.22083,0.0
44631.22153,0.0
44631.22222,0.0
44631.22292,0.0
44631.22361,0.0
44631.22431,0.0
44631.22500,0.0
44631.22569,0.0
44631.22639,0.0
44631.22708,0.0
44631.22778,0.0
44631.22847,0.0
44631.22917,0.0
44631.22986,0.0
44631.23056,0.0
44631.23125,0.0
44631.23194,0.0
44631.23264,0.0
44631.23333,0.0
44631.23403,0.0
44631.23472,0.0
44631.23542,0.0
44631.23611,0.0
44631.23681,0.0
44631.23750,0.0
44631.23819,0.0
44631.23889,0.0
44631.23958,0.0
44631.24028,0.0
44631.24097,0.0
44631.24167,0.0
44631.24236,0.0
44631.24306,0.0
44631.24375,0.0
44631.24444,0.0
44631.24514,0.0
44631.24583,0.0
44631.24653,0.0
44631.24722,0.0
44631.24792,0.0
44631.24861,0.0
44631.24931,0.0
44631.87500,110.6
44631.87569,110.6
44631.87639,110.6
44631.87708,110.6
44631.87778,110.6
44631.87847,110.6
44631.87917,110.6
44631.87986,110.6
44631.88056,110.6
44631.88125,110.6
44631.88194,110.6
44631.88264,110.6
44631.88333,110.6
44631.88403,110.6
44631.88472,110.6
44631.88542,110.6
44631.88611,110.6
44631.88681,110.6
44631.88750,110.6
44631.88819,110.6
44631.88889,110.6
44631.88958,110.6
44631.89028,110.6
44631.89097,110.6
44631.89167,110.6
44631.89236,110.6
44631.89306,110.6
44631.89375,110.6
44631.89444,110.6
44631.89514,110.6
44631.89583,110.6
44631.89653,110.6
44631.89722,110.6
44631.89792,110.6
44631.89861,110.6
44631.89931,110.6
44631.90000,110.6
44631.90069,110.6
44631.90139,110.6
44631.90208,110.6
44631.90278,110.6
44631.90347,110.6
44631.90417,110.6
44631.90486,110.6
44631.90556,110.6
44631.90625,110.6
44631.90694,110.6
44631.90764,110.6
44631.90833,110.6
44631.90903,110.6
44631.90972,110.6
44631.91042,110.6
44631.91111,110.6
44631.91181,110.6
44631.91250,110.6
44631.91319,110.6
44631.91389,110.6
44631.91458,110.6
44631.91528,110.6
44631.91597,110.6
44631.91667,110.6
44631.91736,110.6
44631.91806,110.6
44631.91875,110.6
44631.91944,110.6
44631.92014,110.6
44631.92083,110.6
44631.92153,110.6
44631.92222,110.6
44631.92292,110.6
44631.92361,110.6
44631.92431,110.6
44631.92500,110.6
44631.92569,110.6
44631.92639,110.6
44631.92708,110.6
44631.92778,110.6
44631.92847,110.6
44631.92917,110.6
44631.92986,110.6
44631.93056,110.6
44631.93125,110.6
44631.93194,110.6
44631.93264,110.6
44631.93333,110.6
44631.93403,110.6
44631.93472,110.6
44631.93542,110.6
44631.93611,110.6
44631.93681,110.6
44631.93750,110.6
44631.93819,110.6
44631.93889,110.6
44631.93958,110.6
44631.94028,110.6
44631.94097,110.6
44631.94167,110.6
44631.94236,110.6
44631.94306,110.6
44631.94375,110.6
44631.94444,110.6
44631.94514,110.6
44631.94583,110.6
44631.94653,110.6
44631.94722,110.6
44631.94792,110.6
44631.94861,110.6
44631.94931,110.6
44631.95000,110.6
44631.95069,110.6
44631.95139,110.6
44631.95208,110.6
44631.95278,110.6
44631.95347,110.6
44631.95417,110.6
44631.95486,110.6
44631.95556,110.6
44631.95625,110.6
44631.95694,110.6
44631.95764,110.6
44631.95833,110.6
44631.95903,110.6
44631.95972,110.6
44631.96042,110.6
44631.96111,110.6
44631.96181,110.6
44631.96250,110.6
44631.96319,110.6
44631.96389,110.6
44631.96458,110.6
44631.96528,110.6
44631.96597,110.6
44631.96667,110.6
44631.96736,110.6
44631.96806,169.0
44631.96875,169.0
44631.96944,169.0
44631.97014,169.0
44631.97083,169.0
44631.97153,169.0
44631.97222,169.0
44631.97292,169.0
44631.97361,169.0
44631.97431,169.0
44631.97500,169.0
44631.97569,169.0
44631.97847,169.0
44631.97917,169.0
44631.98264,145.6
44631.98333,118.1
44631.98472,118.1
44631.98819,118.1
44631.98880,-0.1
44631.98938,-0.1
44631.98997,-0.1
44631.99028,118.1
44631.99055,-0.1
44631.99113,-0.1
44631.99171,-0.1
44631.99229,-0.1
44631.99287,-0.1
44631.99444,118.1
44631.99514,120.4
44631.99583,120.4
44631.99653,120.4
44631.99722,120.4
44631.99792,79.8
44631.99861,152.3
44631.99931,152.3
44632.00000,309.4
44632.00058,309.4
44632.00069,309.4
44632.00139,273.4
44632.00208,222.9
44632.00278,222.9
44632.00347,200.4
44632.00417,153.9
44632.00486,93.1
44632.00556,56.7
44632.00625,56.7
44632.00694,56.7
44632.00764,56.7
44632.00833,54.0
44632.00840,54.0
44632.00899,54.0
44632.00903,54.0
44632.00957,54.0
44632.00972,54.0
44632.01016,54.0
44632.01042,54.0
44632.01074,54.0
44632.01111,54.0
44632.01133,54.0
44632.01181,54.0
44632.01191,53.1
44632.01249,53.1
44632.01250,52.2
44632.01308,52.2
44632.01319,52.2
44632.01366,52.2
44632.01389,52.2
44632.01424,52.2
44632.01458,52.2
44632.01483,52.2
44632.01528,52.2
44632.01541,62.8
44632.01597,73.4
44632.01607,96.8
44632.01667,120.1
44632.01736,120.1
44632.01806,120.1
44632.01875,120.1
44632.01944,120.1
44632.02014,120.1
44632.02083,120.1
44632.02153,120.1
44632.02222,120.1
44632.02292,133.8
44632.02361,133.8
44632.02431,133.8
44632.02500,133.8
44632.02569,133.8
44632.02639,133.8
44632.02708,133.8
44632.02778,133.8
44632.02847,138.8
44632.03056,138.8
44632.03125,138.8
44632.03194,138.8
44632.03264,138.8
44632.03333,143.7
44632.03403,143.7
44632.03472,143.7
44632.03542,143.7
44632.03611,143.7
44632.03681,148.7
44632.03819,148.7
44632.03889,148.7
44632.03958,148.7
44632.04028,153.7
44632.04306,153.7
44632.04375,158.7
44632.04433,158.7
44632.04444,158.7
44632.04492,158.7
44632.04514,158.7
44632.04550,161.2
44632.04583,163.8
44632.04609,163.8
44632.04653,163.8
44632.04722,163.8
44632.04792,163.8
44632.04861,168.8
44632.04931,168.8
44632.05069,168.8
44632.05139,173.9
44632.05208,173.9
44632.05417,178.7
44632.05486,178.7
44632.05556,178.7
44632.05625,183.8
44632.05764,183.8
44632.05833,183.8
44632.05903,188.7
44632.05972,188.7
44632.06042,188.7
44632.06111,188.7
44632.06181,193.9
44632.06250,193.9
44632.06319,193.9
44632.06389,193.9
44632.06528,198.9
44632.06597,198.9
44632.06806,203.8
44632.07014,203.8
44632.07153,208.9
44632.07292,208.9
44632.07361,208.9
44632.07431,208.9
44632.07569,213.8
44632.07639,213.8
44632.07847,213.8
44632.07917,213.8
44632.07986,213.8
44632.08056,218.8
44632.08125,218.8
44632.08333,218.8
44632.08403,218.8
44632.08472,218.8
44632.08542,218.8
44632.08611,223.6
44632.08889,223.6
44632.08958,223.6
44632.09028,223.6
44632.09097,227.9
44632.09167,227.9
44632.09236,227.9
44632.09306,227.9
44632.09514,227.9
44632.09583,227.9
44632.09792,231.8
44632.09861,231.8
44632.09931,231.8
44632.10417,231.8
44632.10556,235.3
44632.10590,235.3
44632.10625,235.3
44632.10636,-0.1
44632.10686,-0.1
44632.10736,-0.1
44632.10783,-0.1
44632.10829,-0.1
44632.10833,235.3
44632.10903,235.3
44632.11140,-0.1
44632.11181,235.3
44632.11250,235.3
44632.11458,235.3
44632.11488,236.9
44632.11528,238.4
44632.11548,238.4
44632.11597,238.4
44632.11667,238.4
44632.11792,-0.1
44632.11875,238.4
44632.11989,-0.1
44632.12014,238.4
44632.12083,238.4
44632.12093,-0.1
44632.12181,-0.1
44632.12292,238.4
44632.12361,238.4
44632.12431,238.4
44632.12500,238.4
44632.12708,238.4
44632.12778,241.0
44632.12797,-0.1
44632.12864,-0.1
44632.13052,-0.1
44632.13056,241.0
44632.13125,241.0
44632.13178,241.0
44632.13194,241.0
44632.13225,-0.1
44632.13271,-0.1
44632.13318,-0.1
44632.13365,-0.1
44632.13411,-0.1
44632.13472,241.0
44632.13611,241.0
44632.13750,241.0
44632.13819,241.0
44632.13889,241.0
44632.14167,241.0
44632.14236,226.2
44632.14306,178.0
44632.14375,125.4
44632.14444,91.4
44632.14477,77.0
44632.14514,62.5
44632.14583,62.5
44632.14587,-0.1
44632.14722,62.5
44632.14931,60.0
44632.15000,60.0
44632.15069,60.0
44632.15139,60.0
44632.15208,60.0
44632.15278,60.0
44632.15347,60.0
44632.15417,58.1
44632.15486,58.1
44632.15556,58.1
44632.15764,72.5
44632.15833,119.2
44632.15903,164.8
44632.15972,164.8
44632.16155,-0.1
44632.16190,-0.1
44632.16225,-0.1
44632.16250,164.8
44632.16260,175.2
44632.16295,175.2
44632.16319,185.5
44632.16329,199.7
44632.16389,213.9
44632.16549,-0.1
44632.16584,-0.1
44632.16597,213.9
44632.16619,-0.1
44632.16654,-0.1
44632.16689,-0.1
44632.16724,-0.1
44632.16736,213.9
44632.16759,206.0
44632.16794,206.0
44632.16806,198.1
44632.16829,198.1
44632.16864,198.1
44632.16875,198.1
44632.16944,176.5
44632.17071,-0.1
44632.17106,-0.1
44632.17141,-0.1
44632.17153,176.5
44632.17176,176.5
44632.17222,176.5
44632.17292,176.5
44632.17329,177.1
44632.17361,177.6
44632.17364,177.6
44632.17399,177.6
44632.17431,177.6
44632.17434,177.6
44632.17469,177.6
44632.17500,177.6
44632.17504,-0.1
44632.17539,-0.1
44632.17574,-0.1
44632.17608,-0.1
44632.17639,194.8
44632.17643,202.6
44632.17678,202.6
44632.17708,210.4
44632.17914,-0.1
44632.17917,210.4
44632.17972,210.4
44632.17986,210.4
44632.18031,210.4
44632.18056,210.4
44632.18089,-0.1
44632.18147,-0.1
44632.18205,-0.1
44632.18264,212.5
44632.18322,212.5
44632.18333,212.5
44632.18380,212.5
44632.18403,212.5
44632.18439,-0.1
44632.18497,-0.1
44632.18555,-0.1
44632.18614,-0.1
44632.18672,-0.1
44632.18730,-0.1
44632.18750,212.5
44632.18788,212.5
44632.18819,212.5
44632.18847,212.5
44632.18889,212.5
44632.18905,213.6
44632.18958,214.7
44632.18963,-0.1
44632.19022,-0.1
44632.19080,-0.1
44632.19138,-0.1
44632.19167,214.7
44632.19196,-0.1
44632.19255,-0.1
44632.19306,214.7
44632.19313,214.7
44632.19371,214.7
44632.19375,214.7
44632.19430,214.7
44632.19444,214.7
44632.19488,214.7
44632.19514,214.7
44632.19546,-0.1
44632.19604,-0.1
44632.19653,216.9
44632.19663,216.9
44632.19721,216.9
44632.19722,216.9
44632.19779,-0.1
44632.19838,-0.1
44632.19861,216.9
44632.19896,216.9
44632.19931,216.9
44632.19954,216.9
44632.20000,216.9
44632.20013,216.9
44632.20069,216.9
44632.20071,-0.1
44632.20129,-0.1
44632.20188,-0.1
44632.20208,216.9
44632.20246,216.9
44632.20278,216.9
44632.20304,-0.1
44632.20363,-0.1
44632.20417,216.9
44632.20421,217.9
44632.20479,217.9
44632.20486,219.0
44632.20538,-0.1
44632.20596,-0.1
44632.20654,-0.1
44632.20713,-0.1
44632.20764,219.0
44632.20771,219.0
44632.20830,219.0
44632.20833,219.0
44632.20888,219.0
44632.20903,219.0
44632.20946,-0.1
44632.21004,-0.1
44632.21042,184.5
44632.21111,139.6
44632.21181,139.6
44632.21250,139.6
44632.21319,139.6
44632.21389,139.6
44632.21458,139.6
44632.21528,139.6
44632.21597,139.6
44632.21667,139.6
44632.21736,139.6
44632.21806,139.6
44632.21875,139.1
44632.21944,139.1
44632.22014,139.1
44632.22083,139.1
44632.22153,139.1
44632.22222,139.1
44632.22292,139.1
44632.22361,139.1
44632.22431,139.1
44632.22500,139.1
44632.22569,141.5
44632.22639,141.5
44632.22708,141.5
44632.22778,141.5
44632.22847,141.5
44632.22917,141.5
44632.22986,141.5
44632.23056,141.5
44632.23125,141.5
44632.23194,141.5
44632.23264,144.0
44632.23333,144.0
44632.23403,144.0
44632.23472,144.0
44632.23542,144.0
44632.23611,144.0
44632.23681,144.0
44632.23750,144.0
44632.23819,144.0
44632.23889,146.7
44632.23958,146.7
44632.24028,146.7
44632.24097,146.7
44632.24167,146.7
44632.24236,146.7
44632.24306,146.7
44632.24375,146.7
44632.24444,149.4
44632.24514,149.4
44632.24583,149.4
44632.24653,149.4
44632.24722,149.4
44632.24792,149.4
44632.24861,149.4
44632.24931,149.4
44632.87500,168.3
44632.87569,168.3
44632.87639,168.3
44632.87708,168.3
44632.87778,168.3
44632.87847,168.3
44632.87917,168.3
44632.87986,168.3
44632.88056,168.3
44632.88125,168.3
44632.88194,168.3
44632.88264,168.3
44632.88333,168.3
44632.88403,168.3
44632.88472,168.3
44632.88542,168.3
44632.88611,168.3
44632.88681,168.3
44632.88750,168.3
44632.88819,168.3
44632.88889,168.3
44632.88958,168.3
44632.89028,168.3
44632.89097,168.3
44632.89167,168.3
44632.89236,168.3
44632.89306,168.3
44632.89375,168.3
44632.89444,168.3
44632.89514,168.3
44632.89583,168.3
44632.89653,168.3
44632.89722,168.3
44632.89792,168.3
44632.89861,168.3
44632.89931,168.3
44632.90000,168.3
44632.90069,168.3
44632.90139,168.3
44632.90208,168.3
44632.90278,168.3
44632.90347,168.3
44632.90417,168.3
44632.90486,168.3
44632.90556,168.3
44632.90625,168.3
44632.90694,168.3
44632.90764,168.3
44632.90833,168.3
44632.90903,168.3
44632.90972,168.3
44632.91042,168.3
44632.91111,168.3
44632.91181,168.3
44632.91250,168.3
44632.91319,168.3
44632.91389,168.3
44632.91458,168.3
44632.91528,168.3
44632.91597,168.3
44632.91667,168.3
44632.91736,168.3
44632.91806,168.3
44632.91875,168.3
44632.91944,168.3
44632.92014,168.3
44632.92083,168.3
44632.92153,168.3
44632.92222,168.3
44632.92292,168.3
44632.92361,168.3
44632.92431,168.3
44632.92500,168.3
44632.92569,168.3
44632.92639,168.3
44632.92708,168.3
44632.92778,168.3
44632.92847,168.3
44632.92917,168.3
44632.92986,168.3
44632.93056,168.3
44632.93125,168.3
44632.93194,168.3
44632.93264,168.3
44632.93333,168.3
44632.93403,168.3
44632.93472,168.3
44632.93542,168.3
44632.93611,168.3
44632.93681,168.3
44632.93750,168.3
44632.93819,168.3
44632.93889,168.3
44632.93958,168.3
44632.94028,168.3
44632.94097,168.3
44632.94167,168.3
44632.94236,168.3
44632.94306,168.3
44632.94375,168.3
44632.94444,168.3
44632.94514,168.3
44632.94583,168.3
44632.94653,168.3
44632.94722,168.3
44632.94792,168.3
44632.94861,168.3
44632.94931,168.3
44632.95000,168.3
44632.95069,168.3
44632.95139,168.3
44632.95208,168.3
44632.95278,168.3
44632.95347,168.3
44632.95417,168.3
44632.95486,168.3
44632.95556,168.3
44632.95625,168.3
44632.95694,168.3
44632.95764,168.3
44632.95833,168.3
44632.95903,168.3
44632.95972,168.3
44632.96042,168.3
44632.96111,168.3
44632.96181,168.3
44632.96250,168.3
44632.96319,168.3
44632.96389,168.3
44632.96458,168.3
44632.96528,168.3
44632.96597,168.3
44632.96667,168.3
44632.96736,168.3
44632.96806,168.3
44632.96875,168.3
