01/01/2022,  00:58:59,  44562.04097,  4.73, 3.20
01/01/2022,  01:09:00,  44562.04792,  0.87, 0.60
01/01/2022,  01:29:00,  44562.06181,  0.83, 0.10
01/01/2022,  02:39:00,  44562.11042,  0.63, 1.50
01/01/2022,  02:44:00,  44562.11389,  0.55, 1.70
01/01/2022,  03:04:00,  44562.12778,  0.56, 2.00
01/01/2022,  03:18:59,  44562.13819,  0.63, 1.40
01/01/2022,  03:24:00,  44562.14167,  0.48, 1.60
01/01/2022,  03:29:00,  44562.14514,  0.48, 1.50
01/01/2022,  03:33:59,  44562.14861,  0.50, 1.70
01/01/2022,  03:38:59,  44562.15208,  0.61, 1.90
01/01/2022,  03:44:00,  44562.15556,  0.53, 2.30
01/01/2022,  03:49:00,  44562.15903,  0.62, 2.20
01/01/2022,  03:53:59,  44562.16250,  0.60, 2.10
01/01/2022,  04:48:59,  44562.20069,  1.48, 4.10
01/01/2022,  04:54:00,  44562.20417,  1.26, 4.40
01/01/2022,  04:59:00,  44562.20764,  1.63, 4.80
01/01/2022,  05:03:59,  44562.21111,  1.58, 3.40
01/01/2022,  05:08:59,  44562.21458,  1.59, 5.70
01/01/2022,  05:14:00,  44562.21806,  1.20, 5.40
01/01/2022,  05:19:00,  44562.22153,  1.38, 5.80
01/01/2022,  05:23:59,  44562.22500,  1.04, 4.30
01/01/2022,  05:28:59,  44562.22847,  1.01, 4.80
01/01/2022,  05:33:59,  44562.23194,  1.07, 5.50
01/01/2022,  05:39:00,  44562.23542,  1.05, 5.60
01/01/2022,  05:44:00,  44562.23889,  1.15, 4.60
01/01/2022,  05:48:59,  44562.24236,  1.20, 5.50
01/02/2022,  00:29:00,  44563.02014,  1.48, 0.70
01/02/2022,  00:33:59,  44563.02361,  1.40, 1.90
01/02/2022,  00:49:00,  44563.03403,  1.24, 1.60
01/02/2022,  00:53:59,  44563.03750,  1.11, 1.00
01/03/2022,  00:38:59,  44564.02708,  0.66, 4.00
01/03/2022,  00:44:00,  44564.03056,  0.59, 4.70
01/03/2022,  04:48:59,  44564.20069,  0.78, 3.50
01/03/2022,  04:54:00,  44564.20417,  0.74, 4.40
01/03/2022,  04:59:00,  44564.20764,  0.66, 4.00
01/03/2022,  05:03:59,  44564.21111,  0.88, 3.30
01/03/2022,  05:08:59,  44564.21458,  0.68, 3.40
01/03/2022,  05:14:00,  44564.21806,  0.72, 3.00
01/03/2022,  05:19:00,  44564.22153,  0.73, 3.80
01/03/2022,  05:23:59,  44564.22500,  0.63, 2.70
01/03/2022,  05:28:59,  44564.22847,  0.64, 3.10
01/03/2022,  05:33:59,  44564.23194,  0.76, 3.80
01/03/2022,  05:39:00,  44564.23542,  0.81, 3.30
01/03/2022,  05:44:00,  44564.23889,  0.67, 2.80
01/03/2022,  05:48:59,  44564.24236,  0.75, 2.70
01/03/2022,  05:53:59,  44564.24583,  0.88, 2.20
01/04/2022,  00:29:00,  44565.02014,  0.65, 0.70
01/04/2022,  00:33:59,  44565.02361,  0.62, 1.10
01/04/2022,  00:38:59,  44565.02708,  0.58, 1.60
01/05/2022,  00:53:59,  44566.03750,  0.84, 1.40
01/05/2022,  02:44:00,  44566.11389,  0.99, 1.00
01/05/2022,  02:48:59,  44566.11736,  0.89, 1.50
01/05/2022,  02:53:59,  44566.12083,  0.71, 0.30
01/05/2022,  03:08:59,  44566.13125,  0.57, 0.90
01/05/2022,  03:13:59,  44566.13472,  0.46, 0.10
01/05/2022,  03:18:59,  44566.13819,  0.47, 0.20
01/05/2022,  03:24:00,  44566.14167,  0.46, 0.40
01/05/2022,  03:29:00,  44566.14514,  0.52, 1.30
01/05/2022,  03:33:59,  44566.14861,  0.50, 1.00
01/05/2022,  03:38:59,  44566.15208,  0.49, 1.30
01/05/2022,  03:44:00,  44566.15556,  0.46, 0.70
01/05/2022,  03:49:00,  44566.15903,  0.47, 1.00
01/05/2022,  03:53:59,  44566.16250,  0.44, 1.30
01/05/2022,  04:09:00,  44566.17292,  0.44, 0.90
01/05/2022,  04:14:00,  44566.17639,  0.48, 0.80
01/05/2022,  04:18:59,  44566.17986,  0.52, 0.60
01/05/2022,  04:43:59,  44566.19722,  0.48, 1.20
01/05/2022,  04:48:59,  44566.20069,  0.49, 1.40
01/05/2022,  04:54:00,  44566.20417,  0.46, 1.70
01/05/2022,  05:39:00,  44566.23542,  0.40, 1.30
01/05/2022,  05:44:00,  44566.23889,  0.70, 1.40
01/05/2022,  05:48:59,  44566.24236,  0.83, 1.60
01/05/2022,  05:53:59,  44566.24583,  0.63, 1.40
01/05/2022,  05:59:00,  44566.24931,  0.80, 1.70
01/06/2022,  00:44:00,  44567.03056,  0.41, 1.90
01/07/2022,  00:49:00,  44568.03403,  1.29, 1.40
01/07/2022,  01:14:00,  44568.05139,  0.44, 0.80
01/07/2022,  02:53:59,  44568.12083,  0.34, 0.80
01/07/2022,  02:59:00,  44568.12431,  0.28, 1.10
01/07/2022,  03:04:00,  44568.12778,  0.23, 1.00
01/07/2022,  03:08:59,  44568.13125,  0.26, 1.20
01/07/2022,  03:18:59,  44568.13819,  0.35, 0.30
01/07/2022,  03:24:00,  44568.14167,  0.28, 0.50
01/07/2022,  03:29:00,  44568.14514,  0.33, 0.30
01/07/2022,  03:33:59,  44568.14861,  0.30, 0.60
01/07/2022,  03:38:59,  44568.15208,  0.25, 1.00
01/07/2022,  03:44:00,  44568.15556,  0.67, 0.70
01/07/2022,  03:49:00,  44568.15903,  0.46, 0.50
01/07/2022,  03:53:59,  44568.16250,  0.48, 0.90
01/07/2022,  03:58:59,  44568.16597,  0.33, 1.00
01/07/2022,  04:03:59,  44568.16944,  0.33, 0.40
01/07/2022,  04:09:00,  44568.17292,  0.29, 1.00
01/07/2022,  04:14:00,  44568.17639,  0.30, 1.20
01/07/2022,  04:18:59,  44568.17986,  0.33, 1.50
01/07/2022,  04:23:59,  44568.18333,  0.31, 1.30
01/07/2022,  04:29:00,  44568.18681,  0.28, 1.20
01/07/2022,  04:43:59,  44568.19722,  0.48, 1.70
01/07/2022,  04:54:00,  44568.20417,  0.34, 0.90
01/07/2022,  04:59:00,  44568.20764,  0.34, 1.00
01/07/2022,  05:14:00,  44568.21806,  0.37, 1.70
01/07/2022,  05:19:00,  44568.22153,  0.36, 1.50
01/07/2022,  05:23:59,  44568.22500,  0.40, 1.10
01/07/2022,  05:28:59,  44568.22847,  0.46, 1.00
01/07/2022,  05:48:59,  44568.24236,  0.38, 1.60
01/07/2022,  05:53:59,  44568.24583,  0.27, 1.50
01/07/2022,  05:59:00,  44568.24931,  0.30, 0.60
01/08/2022,  00:29:00,  44569.02014,  0.83, 3.80
01/08/2022,  00:38:59,  44569.02708,  0.32, 1.50
01/08/2022,  04:43:59,  44569.19722,  0.47, 1.30
01/08/2022,  04:48:59,  44569.20069,  0.44, 1.70
01/08/2022,  04:54:00,  44569.20417,  0.39, 1.50
01/08/2022,  04:59:00,  44569.20764,  0.43, 1.60
01/08/2022,  05:14:00,  44569.21806,  0.49, 2.00
01/08/2022,  05:19:00,  44569.22153,  0.43, 1.40
01/08/2022,  05:23:59,  44569.22500,  0.51, 1.50
01/08/2022,  05:28:59,  44569.22847,  0.49, 1.90
01/08/2022,  05:33:59,  44569.23194,  0.47, 2.00
01/08/2022,  05:39:00,  44569.23542,  0.44, 1.30
01/08/2022,  05:44:00,  44569.23889,  0.38, 1.20
01/08/2022,  05:48:59,  44569.24236,  2.06, 1.40
01/08/2022,  05:53:59,  44569.24583,  0.46, 2.00
01/08/2022,  05:59:00,  44569.24931,  0.53, 1.90
01/09/2022,  00:33:59,  44570.02361,  0.66, 2.50
01/09/2022,  00:38:59,  44570.02708,  0.62, 3.90
01/09/2022,  00:49:00,  44570.03403,  0.53, 2.20
01/09/2022,  01:29:00,  44570.06181,  0.58, 4.50
01/09/2022,  01:48:59,  44570.07569,  0.44, 2.20
01/09/2022,  02:03:59,  44570.08611,  0.53, 2.40
01/09/2022,  02:08:59,  44570.08958,  0.45, 2.60
01/09/2022,  02:23:59,  44570.10000,  0.39, 2.80
01/09/2022,  02:28:59,  44570.10347,  0.32, 3.30
01/09/2022,  02:39:00,  44570.11042,  0.46, 3.00
01/09/2022,  02:44:00,  44570.11389,  0.41, 3.40
01/09/2022,  02:48:59,  44570.11736,  0.41, 2.50
01/09/2022,  02:53:59,  44570.12083,  0.48, 3.00
01/09/2022,  02:59:00,  44570.12431,  0.38, 2.70
01/09/2022,  03:04:00,  44570.12778,  0.32, 3.20
01/09/2022,  03:08:59,  44570.13125,  0.36, 4.30
01/09/2022,  03:13:59,  44570.13472,  0.35, 3.70
01/09/2022,  03:18:59,  44570.13819,  0.32, 3.90
01/09/2022,  03:24:00,  44570.14167,  0.40, 3.60
01/09/2022,  03:38:59,  44570.15208,  0.56, 3.80
01/09/2022,  03:44:00,  44570.15556,  0.48, 3.70
01/09/2022,  03:49:00,  44570.15903,  0.48, 3.80
01/09/2022,  03:53:59,  44570.16250,  0.48, 3.40
01/09/2022,  04:09:00,  44570.17292,  1.12, 3.20
01/09/2022,  04:14:00,  44570.17639,  0.96, 3.50
01/09/2022,  04:18:59,  44570.17986,  0.62, 3.00
01/09/2022,  04:23:59,  44570.18333,  0.78, 3.30
01/10/2022,  00:29:00,  44571.02014,  0.83, 2.50
01/10/2022,  00:38:59,  44571.02708,  0.59, 2.50
01/10/2022,  00:44:00,  44571.03056,  0.50, 2.40
01/10/2022,  00:49:00,  44571.03403,  0.62, 0.60
01/10/2022,  00:53:59,  44571.03750,  0.62, 1.10
01/10/2022,  00:58:59,  44571.04097,  0.52, 0.70
01/10/2022,  01:14:00,  44571.05139,  0.56, 1.40
01/10/2022,  01:18:59,  44571.05486,  0.61, 0.70
01/10/2022,  01:23:59,  44571.05833,  0.68, 0.80
01/10/2022,  01:29:00,  44571.06181,  0.59, 1.20
01/10/2022,  01:34:00,  44571.06528,  0.73, 1.50
01/10/2022,  01:38:59,  44571.06875,  0.73, 1.30
01/10/2022,  01:43:59,  44571.07222,  0.86, 1.10
01/10/2022,  01:48:59,  44571.07569,  0.85, 0.60
01/10/2022,  02:03:59,  44571.08611,  0.72, 1.40
01/10/2022,  02:08:59,  44571.08958,  0.64, 1.50
01/10/2022,  02:23:59,  44571.10000,  0.61, 1.40
01/10/2022,  02:28:59,  44571.10347,  0.72, 1.60
01/10/2022,  02:33:59,  44571.10694,  0.69, 1.20
01/10/2022,  02:39:00,  44571.11042,  0.66, 1.70
01/10/2022,  02:48:59,  44571.11736,  0.77, 1.50
01/10/2022,  02:53:59,  44571.12083,  0.63, 1.60
01/10/2022,  02:59:00,  44571.12431,  0.47, 2.30
01/10/2022,  03:04:00,  44571.12778,  0.44, 1.60
01/10/2022,  03:08:59,  44571.13125,  0.46, 1.80
01/10/2022,  03:13:59,  44571.13472,  0.45, 0.50
01/10/2022,  03:18:59,  44571.13819,  0.39, 1.50
01/10/2022,  03:33:59,  44571.14861,  0.39, 0.20
01/10/2022,  03:49:00,  44571.15903,  0.37, 0.80
01/10/2022,  03:53:59,  44571.16250,  0.41, 0.40
01/10/2022,  03:58:59,  44571.16597,  0.35, 0.50
01/10/2022,  04:03:59,  44571.16944,  0.34, 0.80
01/10/2022,  04:18:59,  44571.17986,  0.42, 0.80
01/10/2022,  04:23:59,  44571.18333,  0.42, 0.60
01/10/2022,  04:29:00,  44571.18681,  0.44, 1.00
01/10/2022,  04:59:00,  44571.20764,  0.45, 0.60
01/10/2022,  05:19:00,  44571.22153,  0.35, 0.60
01/10/2022,  05:23:59,  44571.22500,  0.41, 0.30
01/10/2022,  05:28:59,  44571.22847,  0.43, 1.00
01/10/2022,  05:33:59,  44571.23194,  0.50, 0.80
01/10/2022,  05:39:00,  44571.23542,  0.51, 1.20
01/10/2022,  05:44:00,  44571.23889,  0.47, 0.60
01/10/2022,  05:48:59,  44571.24236,  0.38, 0.10
01/10/2022,  05:53:59,  44571.24583,  0.39, 1.00
01/10/2022,  05:59:00,  44571.24931,  0.40, 0.40
01/11/2022,  00:24:00,  44572.01667,  2.81, 5.40
01/11/2022,  00:29:00,  44572.02014,  0.74, 2.60
01/11/2022,  00:38:59,  44572.02708,  0.59, 2.10
01/11/2022,  00:44:00,  44572.03056,  0.80, 3.20
01/11/2022,  00:49:00,  44572.03403,  0.71, 2.40
01/11/2022,  00:53:59,  44572.03750,  0.76, 1.70
01/11/2022,  00:58:59,  44572.04097,  0.54, 1.90
01/11/2022,  01:03:59,  44572.04444,  0.71, 0.70
01/11/2022,  01:09:00,  44572.04792,  0.80, 1.60
01/11/2022,  01:14:00,  44572.05139,  1.01, 0.80
01/11/2022,  01:18:59,  44572.05486,  0.84, 1.40
01/11/2022,  01:23:59,  44572.05833,  0.91, 2.00
01/11/2022,  01:38:59,  44572.06875,  1.25, 0.30
01/11/2022,  01:48:59,  44572.07569,  0.65, 1.10
01/11/2022,  01:54:00,  44572.07917,  0.69, 0.80
01/11/2022,  01:59:00,  44572.08264,  0.77, 1.50
01/11/2022,  02:03:59,  44572.08611,  0.84, 0.40
01/11/2022,  02:08:59,  44572.08958,  1.04, 2.20
01/11/2022,  02:14:00,  44572.09306,  0.80, 2.90
01/11/2022,  02:19:00,  44572.09653,  0.78, 1.80
01/11/2022,  02:23:59,  44572.10000,  0.50, 2.70
01/11/2022,  02:28:59,  44572.10347,  0.48, 2.10
01/11/2022,  02:33:59,  44572.10694,  0.54, 2.30
01/11/2022,  02:48:59,  44572.11736,  0.58, 2.60
01/11/2022,  03:49:00,  44572.15903,  0.54, 2.90
01/11/2022,  03:53:59,  44572.16250,  0.39, 3.90
01/11/2022,  03:58:59,  44572.16597,  0.48, 3.70
01/11/2022,  04:03:59,  44572.16944,  0.44, 4.10
01/11/2022,  04:09:00,  44572.17292,  0.47, 3.70
01/11/2022,  04:14:00,  44572.17639,  0.44, 3.80
01/11/2022,  04:18:59,  44572.17986,  0.52, 5.10
01/11/2022,  04:34:00,  44572.19028,  0.47, 5.90
01/11/2022,  04:38:59,  44572.19375,  0.44, 4.40
01/11/2022,  04:43:59,  44572.19722,  0.43, 5.30
01/11/2022,  04:48:59,  44572.20069,  0.51, 4.30
01/11/2022,  04:54:00,  44572.20417,  0.98, 4.40
01/11/2022,  05:14:00,  44572.21806,  0.47, 4.20
01/11/2022,  05:19:00,  44572.22153,  0.50, 4.50
01/11/2022,  05:23:59,  44572.22500,  0.54, 4.00
01/11/2022,  05:28:59,  44572.22847,  0.64, 3.70
01/11/2022,  05:48:59,  44572.24236,  0.64, 5.10
01/11/2022,  05:59:00,  44572.24931,  1.88, 5.50
01/12/2022,  00:24:00,  44573.01667,  0.89, 2.10
01/12/2022,  00:29:00,  44573.02014,  0.48, 4.30
01/12/2022,  00:38:59,  44573.02708,  0.73, 1.90
01/12/2022,  00:44:00,  44573.03056,  0.64, 1.10
01/12/2022,  01:29:00,  44573.06181,  0.82, 5.10
01/12/2022,  01:34:00,  44573.06528,  0.48, 3.90
01/12/2022,  01:38:59,  44573.06875,  0.41, 2.90
01/12/2022,  01:43:59,  44573.07222,  0.45, 2.40
01/12/2022,  01:48:59,  44573.07569,  0.50, 3.10
01/12/2022,  01:54:00,  44573.07917,  0.53, 4.50
01/12/2022,  01:59:00,  44573.08264,  0.69, 2.80
01/12/2022,  02:14:00,  44573.09306,  0.72, 1.60
01/12/2022,  02:19:00,  44573.09653,  0.67, 1.70
01/12/2022,  02:23:59,  44573.10000,  0.76, 1.00
01/12/2022,  02:39:00,  44573.11042,  0.55, 1.30
01/12/2022,  03:04:00,  44573.12778,  1.13, 1.80
01/12/2022,  03:08:59,  44573.13125,  0.68, 1.70
01/12/2022,  03:13:59,  44573.13472,  0.65, 0.60
01/12/2022,  03:18:59,  44573.13819,  0.79, 0.20
01/12/2022,  03:24:00,  44573.14167,  0.79, 1.00
01/12/2022,  03:29:00,  44573.14514,  0.81, 0.50
01/12/2022,  03:33:59,  44573.14861,  0.88, 0.90
01/12/2022,  03:49:00,  44573.15903,  1.09, 0.80
01/12/2022,  03:53:59,  44573.16250,  0.57, 1.00
01/12/2022,  03:58:59,  44573.16597,  0.62, 1.50
01/12/2022,  04:43:59,  44573.19722,  0.70, 0.70
01/12/2022,  05:03:59,  44573.21111,  1.20, 0.40
01/12/2022,  05:08:59,  44573.21458,  0.68, 0.60
01/13/2022,  00:33:59,  44574.02361,  0.66, 3.50
01/13/2022,  00:38:59,  44574.02708,  0.73, 4.30
01/13/2022,  00:44:00,  44574.03056,  0.56, 4.00
01/13/2022,  00:49:00,  44574.03403,  0.40, 0.30
01/13/2022,  00:53:59,  44574.03750,  0.46, 2.70
01/13/2022,  00:58:59,  44574.04097,  0.44, 6.20
01/13/2022,  01:03:59,  44574.04444,  0.45, 4.60
01/13/2022,  01:09:00,  44574.04792,  0.41, 5.90
01/13/2022,  01:14:00,  44574.05139,  0.45, 2.60
01/13/2022,  01:18:59,  44574.05486,  0.40, 4.70
01/13/2022,  01:23:59,  44574.05833,  0.40, 3.20
01/13/2022,  01:29:00,  44574.06181,  0.46, 3.70
01/13/2022,  01:34:00,  44574.06528,  0.43, 3.60
01/13/2022,  01:38:59,  44574.06875,  0.38, 3.50
01/13/2022,  01:43:59,  44574.07222,  0.29, 2.70
01/13/2022,  01:48:59,  44574.07569,  0.40, 3.00
01/13/2022,  01:54:00,  44574.07917,  0.36, 5.30
01/13/2022,  01:59:00,  44574.08264,  0.31, 3.50
01/13/2022,  02:03:59,  44574.08611,  0.35, 2.60
01/13/2022,  02:08:59,  44574.08958,  0.30, 1.60
01/13/2022,  02:14:00,  44574.09306,  0.26, 1.50
01/13/2022,  02:28:59,  44574.10347,  0.28, 1.40
01/13/2022,  02:44:00,  44574.11389,  0.32, 3.40
01/13/2022,  02:48:59,  44574.11736,  0.39, 1.80
01/13/2022,  02:53:59,  44574.12083,  0.96, 0.10
01/13/2022,  02:59:00,  44574.12431,  0.78, 0.70
01/13/2022,  03:24:00,  44574.14167,  0.42, 0.60
01/13/2022,  03:29:00,  44574.14514,  0.45, 0.50
01/13/2022,  03:33:59,  44574.14861,  0.40, 0.40
01/13/2022,  03:38:59,  44574.15208,  0.40, 0.20
01/13/2022,  03:44:00,  44574.15556,  0.38, 0.60
01/13/2022,  03:49:00,  44574.15903,  0.42, 0.40
01/13/2022,  04:00:00,  44574.16667,  0.33, 0.80
01/13/2022,  04:14:00,  44574.17639,  0.41, 0.80
01/13/2022,  04:18:59,  44574.17986,  0.33, 1.00
01/13/2022,  04:23:59,  44574.18333,  0.25, 0.70
01/13/2022,  04:29:00,  44574.18681,  0.24, 1.00
01/13/2022,  04:34:00,  44574.19028,  0.34, 0.40
01/13/2022,  04:38:59,  44574.19375,  0.36, 0.50
01/13/2022,  04:43:59,  44574.19722,  0.37, 0.10
01/13/2022,  04:48:59,  44574.20069,  0.36, 0.10
01/13/2022,  04:54:00,  44574.20417,  0.38, 0.30
01/13/2022,  04:59:00,  44574.20764,  0.43, 1.70
01/13/2022,  05:03:59,  44574.21111,  0.46, 0.50
01/13/2022,  05:08:59,  44574.21458,  0.34, 1.00
01/13/2022,  05:23:59,  44574.22500,  0.33, 1.70
01/13/2022,  05:39:00,  44574.23542,  0.36, 1.50
01/13/2022,  05:44:00,  44574.23889,  0.31, 0.90
01/14/2022,  04:03:59,  44575.16944,  3.66, 2.90
03/11/2022,  23:44:00,  44631.98889,  3.87, 0.60
03/11/2022,  23:48:59,  44631.99236,  0.76, 1.10
03/11/2022,  23:53:59,  44631.99583,  0.88, 0.60
03/12/2022,  00:08:59,  44632.00625,  3.33, 1.00
03/12/2022,  00:13:59,  44632.00972,  4.04, 0.60
03/12/2022,  00:38:59,  44632.02708,  2.01, 0.50
03/12/2022,  01:03:59,  44632.04444,  4.50, 1.20
03/12/2022,  01:09:00,  44632.04792,  0.76, 0.60
03/12/2022,  02:33:59,  44632.10694,  1.82, 1.20
03/12/2022,  02:39:00,  44632.11042,  4.29, 1.50
03/12/2022,  02:53:59,  44632.12083,  3.47, 0.90
03/12/2022,  03:08:59,  44632.13125,  5.92, 0.80
03/12/2022,  03:13:59,  44632.13472,  1.93, 0.90
03/12/2022,  03:29:00,  44632.14514,  2.61, 0.40
03/12/2022,  03:33:59,  44632.14861,  5.25, 0.70
03/12/2022,  03:53:59,  44632.16250,  0.58, 0.40
03/12/2022,  04:09:00,  44632.17292,  1.31, 0.20
03/12/2022,  04:23:59,  44632.18333,  0.59, 0.20
03/12/2022,  04:29:00,  44632.18681,  0.54, 0.70
03/12/2022,  04:34:00,  44632.19028,  0.54, 1.10
03/12/2022,  04:38:59,  44632.19375,  0.48, 1.00
03/12/2022,  04:43:59,  44632.19722,  0.51, 0.70
03/12/2022,  04:48:59,  44632.20069,  0.59, 0.60
03/12/2022,  04:54:00,  44632.20417,  0.56, 0.90
03/12/2022,  04:59:00,  44632.20764,  0.57, 0.80
03/12/2022,  05:03:59,  44632.21111,  0.57, 0.60
03/13/2022,  00:00:00,  44633.00000,  0.65, 0.50
03/13/2022,  00:04:59,  44633.00347,  0.68, 0.30
03/13/2022,  00:24:59,  44633.01736,  0.70, 1.80
03/13/2022,  00:29:59,  44633.02083,  0.71, 1.50
03/13/2022,  00:35:00,  44633.02431,  0.69, 1.20
03/13/2022,  00:45:00,  44633.03125,  1.33, 1.80
03/13/2022,  00:49:59,  44633.03472,  1.31, 2.00
03/13/2022,  01:05:00,  44633.04514,  1.36, 2.10
03/13/2022,  01:09:59,  44633.04861,  0.69, 1.80
03/13/2022,  01:14:59,  44633.05208,  0.64, 1.70
03/13/2022,  01:20:00,  44633.05556,  0.56, 1.40
03/13/2022,  01:25:00,  44633.05903,  0.64, 1.10
03/13/2022,  01:30:00,  44633.06250,  0.49, 1.20
03/13/2022,  01:34:59,  44633.06597,  0.57, 1.70
03/13/2022,  01:39:59,  44633.06944,  0.54, 2.00
03/13/2022,  01:45:00,  44633.07292,  0.46, 1.60
03/13/2022,  01:50:00,  44633.07639,  0.46, 1.40
03/13/2022,  03:35:00,  44633.14931,  0.43, 4.40
03/13/2022,  03:38:59,  44633.15208,  0.41, 4.50
03/13/2022,  03:44:00,  44633.15556,  0.50, 4.30
03/13/2022,  03:49:00,  44633.15903,  0.49, 4.20
03/13/2022,  03:53:59,  44633.16250,  0.49, 4.40
03/13/2022,  03:58:59,  44633.16597,  0.48, 3.50
03/13/2022,  04:14:00,  44633.17639,  0.94, 3.10
03/13/2022,  04:18:59,  44633.17986,  0.59, 3.20
03/13/2022,  04:23:59,  44633.18333,  0.60, 2.30
03/13/2022,  04:29:00,  44633.18681,  0.60, 2.90
03/13/2022,  04:34:00,  44633.19028,  0.54, 2.70
03/13/2022,  04:38:59,  44633.19375,  0.54, 3.00
03/13/2022,  04:43:59,  44633.19722,  0.53, 2.60
03/13/2022,  04:48:59,  44633.20069,  0.50, 3.00
03/13/2022,  04:54:00,  44633.20417,  0.64, 2.70
03/13/2022,  04:59:00,  44633.20764,  0.60, 2.20
03/13/2022,  05:08:59,  44633.21458,  0.56, 2.30
03/13/2022,  05:14:00,  44633.21806,  0.61, 1.70
03/13/2022,  05:19:00,  44633.22153,  0.66, 2.40
03/13/2022,  05:23:59,  44633.22500,  0.73, 2.20
03/13/2022,  05:28:59,  44633.22847,  0.75, 1.80
03/13/2022,  05:33:59,  44633.23194,  0.74, 2.00
03/13/2022,  05:50:00,  44633.24306,  1.08, 2.20
03/13/2022,  05:55:00,  44633.24653,  0.97, 2.10
03/13/2022,  23:33:59,  44633.98194,  0.85, 1.90
03/13/2022,  23:39:00,  44633.98542,  0.96, 2.60
03/13/2022,  23:48:59,  44633.99236,  0.59, 1.50
03/14/2022,  03:40:00,  44634.15278,  0.39, 6.30
03/14/2022,  03:45:00,  44634.15625,  0.42, 6.00
03/14/2022,  03:49:59,  44634.15972,  0.49, 6.20
03/14/2022,  03:54:59,  44634.16319,  0.42, 6.30
03/14/2022,  04:00:00,  44634.16667,  0.40, 6.10
03/14/2022,  04:14:59,  44634.17708,  0.37, 6.00
03/14/2022,  04:20:00,  44634.18056,  1.12, 6.40
03/14/2022,  04:25:00,  44634.18403,  1.05, 6.00
03/14/2022,  04:39:59,  44634.19444,  2.58, 5.80
03/14/2022,  04:59:59,  44634.20833,  0.37, 5.60
03/14/2022,  05:05:00,  44634.21181,  0.37, 5.80
03/14/2022,  05:10:00,  44634.21528,  0.38, 5.90
03/14/2022,  05:15:00,  44634.21875,  0.41, 6.80
03/14/2022,  05:19:59,  44634.22222,  1.99, 5.80
03/14/2022,  05:24:59,  44634.22569,  1.50, 6.30
03/14/2022,  05:30:00,  44634.22917,  0.74, 5.00
03/14/2022,  05:35:00,  44634.23264,  0.64, 5.10
03/14/2022,  05:39:59,  44634.23611,  0.58, 4.60
03/14/2022,  05:50:00,  44634.24306,  0.71, 5.30
03/14/2022,  05:55:00,  44634.24653,  0.73, 5.50
03/14/2022,  23:35:00,  44634.98264,  0.83, 1.10
03/14/2022,  23:39:59,  44634.98611,  0.68, 1.60
03/14/2022,  23:50:00,  44634.99306,  0.75, 1.80
03/14/2022,  23:55:00,  44634.99653,  0.80, 2.00
03/14/2022,  23:59:00,  44634.99931,  0.84, 1.80
03/15/2022,  00:04:00,  44635.00278,  0.83, 2.30
03/15/2022,  00:08:59,  44635.00625,  0.84, 2.20
03/15/2022,  00:13:59,  44635.00972,  0.86, 2.80
03/15/2022,  00:18:59,  44635.01319,  0.82, 3.20
03/15/2022,  00:24:00,  44635.01667,  1.04, 3.40
03/15/2022,  00:29:00,  44635.02014,  1.20, 3.70
03/15/2022,  00:33:59,  44635.02361,  1.07, 4.40
03/15/2022,  00:38:59,  44635.02708,  0.89, 4.10
03/15/2022,  00:44:00,  44635.03056,  1.10, 4.20
03/15/2022,  00:49:00,  44635.03403,  0.82, 4.80
03/15/2022,  00:53:59,  44635.03750,  0.74, 5.00
03/15/2022,  00:58:59,  44635.04097,  0.78, 4.90
03/15/2022,  01:03:59,  44635.04444,  0.97, 5.30
03/15/2022,  01:25:00,  44635.05903,  1.12, 6.40
03/15/2022,  01:30:00,  44635.06250,  0.90, 6.50
03/15/2022,  01:34:59,  44635.06597,  0.78, 6.40
03/15/2022,  01:39:59,  44635.06944,  0.87, 6.00
03/15/2022,  01:45:00,  44635.07292,  0.82, 6.90
03/15/2022,  01:50:00,  44635.07639,  0.78, 6.70
03/15/2022,  01:54:59,  44635.07986,  0.83, 6.30
03/15/2022,  01:59:59,  44635.08333,  0.75, 5.60
03/15/2022,  02:05:00,  44635.08681,  0.85, 6.00
03/15/2022,  02:10:00,  44635.09028,  2.19, 5.80
03/15/2022,  02:15:00,  44635.09375,  0.94, 5.60
03/15/2022,  02:19:59,  44635.09722,  0.97, 5.50
03/15/2022,  02:24:59,  44635.10069,  0.75, 5.60
03/15/2022,  02:30:00,  44635.10417,  0.85, 5.80
03/15/2022,  02:35:00,  44635.10764,  1.03, 6.40
03/15/2022,  02:39:59,  44635.11111,  0.66, 6.70
03/15/2022,  02:44:59,  44635.11458,  0.63, 6.30
03/15/2022,  02:50:00,  44635.11806,  0.64, 5.90
03/15/2022,  02:55:00,  44635.12153,  1.14, 6.60
03/15/2022,  03:00:00,  44635.12500,  2.08, 6.30
03/15/2022,  03:20:00,  44635.13889,  0.90, 6.40
03/15/2022,  03:24:59,  44635.14236,  0.77, 5.80
03/15/2022,  03:29:59,  44635.14583,  0.72, 5.30
03/15/2022,  03:35:00,  44635.14931,  0.75, 5.20
03/15/2022,  03:40:00,  44635.15278,  0.75, 5.60
03/15/2022,  03:45:00,  44635.15625,  0.63, 5.70
03/15/2022,  03:49:59,  44635.15972,  0.82, 6.00
03/15/2022,  03:54:59,  44635.16319,  0.83, 5.20
03/15/2022,  04:00:00,  44635.16667,  0.69, 6.00
