fecha,datetime,pwfs2_see
3/17/22 9:07,44637.38051,0.636580405
3/17/22 9:08,44637.38086,0.77471789
3/17/22 9:08,44637.38121,0.853168949
3/17/22 9:09,44637.38156,0.971398413
3/17/22 9:09,44637.38191,0.866004799
3/17/22 9:11,44637.38331,0.780765682
3/17/22 9:12,44637.38366,0.759719898
3/17/22 9:12,44637.384,0.913211856
3/17/22 9:13,44637.38435,0.883931948
3/17/22 9:13,44637.3847,0.883791875
3/17/22 9:15,44637.3856,0.601796488
3/17/22 9:15,44637.38595,0.787119625
3/17/22 9:16,44637.3863,0.742110175
3/17/22 9:16,44637.38665,0.846155166
3/17/22 9:17,44637.387,0.572487721
3/17/22 9:17,44637.38735,0.756026847
3/17/22 9:18,44637.3877,0.766910805
3/17/22 9:18,44637.38805,0.836796226
3/17/22 9:19,44637.3884,0.861064644
3/17/22 9:19,44637.38875,0.892718091
3/17/22 9:20,44637.38909,0.668430793
3/17/22 9:20,44637.38944,0.827904249
3/17/22 9:21,44637.38979,0.854286616
3/17/22 9:21,44637.39014,0.693838499
3/17/22 9:22,44637.39049,0.728371739
3/17/22 9:22,44637.39084,0.843942166
3/17/22 9:23,44637.39119,0.656820278
3/17/22 9:23,44637.39154,0.624827857
3/17/22 9:24,44637.39189,0.579363702
3/17/22 9:24,44637.39224,0.61781879
3/17/22 9:25,44637.39259,0.508277037
3/17/22 9:25,44637.39293,0.658753517
3/17/22 9:26,44637.39328,0.586382334
3/17/22 9:26,44637.39363,0.603741871
3/17/22 9:27,44637.39398,0.601465338
3/17/22 9:27,44637.39433,0.673544092
3/17/22 9:28,44637.39468,0.615169592
3/17/22 9:28,44637.39503,0.828944881
3/17/22 9:29,44637.39538,0.583013483
3/17/22 9:29,44637.39573,0.775821361
3/17/22 9:30,44637.39608,0.806532286
3/17/22 9:30,44637.39643,0.869817263
3/17/22 9:31,44637.39678,0.722679684
3/17/22 9:31,44637.39712,0.896026247
3/17/22 9:33,44637.39855,0.557551366
3/17/22 9:34,44637.3989,0.642991774
3/17/22 9:34,44637.39925,0.504890752
3/17/22 9:35,44637.3996,0.757771966
3/17/22 9:35,44637.39995,0.591587836
3/17/22 9:36,44637.4003,0.513578809
3/17/22 9:36,44637.40064,0.456154303
3/17/22 9:37,44637.40099,0.59714223
3/17/22 9:37,44637.40134,0.557093948
3/17/22 9:38,44637.40169,0.433595026
3/17/22 9:38,44637.40204,0.535576408
3/17/22 9:39,44637.40239,0.493395101
3/17/22 9:39,44637.40274,0.521415604
3/17/22 9:40,44637.40309,0.53329139
3/17/22 9:40,44637.40344,0.543745092
3/17/22 9:41,44637.40379,0.571734345
3/17/22 9:41,44637.40414,0.491466699
3/17/22 9:42,44637.40449,0.662770018
3/17/22 9:42,44637.40483,0.725395591
3/17/22 9:43,44637.40518,0.591653358
3/17/22 9:43,44637.40553,0.597936024
3/17/22 9:44,44637.40588,0.569324402
3/17/22 9:44,44637.40623,0.586319547
3/17/22 9:45,44637.40658,0.723089752
3/17/22 9:45,44637.40693,0.562655691
3/17/22 9:46,44637.40728,0.676970005
3/17/22 9:46,44637.40763,0.622370081
3/17/22 9:47,44637.40798,0.758092704
3/17/22 9:47,44637.40833,0.652851706
3/17/22 9:48,44637.40867,0.603624787
3/17/22 9:49,44637.40902,0.544673109
3/17/22 9:49,44637.40937,0.578099988
3/17/22 9:50,44637.40972,0.53994392
3/17/22 9:51,44637.41108,0.70186758
3/17/22 9:52,44637.41142,0.732399784
3/17/22 9:52,44637.41142,0.732399784
3/17/22 9:52,44637.41177,0.717491147
3/17/22 9:53,44637.41212,0.856062033
3/17/22 10:06,44637.42108,0
3/17/22 10:06,44637.42108,0
3/17/22 10:06,44637.42118,0.856062033
3/17/22 17:36,44637.73368,6.372422869
3/17/22 17:37,44637.73427,4.033879381
3/17/22 17:38,44637.73487,3.331897494
3/17/22 17:39,44637.73547,3.50132541
3/17/22 17:39,44637.73605,1.32028667
3/17/22 17:40,44637.73666,5.130576389
3/17/22 23:30,44637.97918,1.426811383
3/17/22 23:30,44637.97953,1.479460947
3/17/22 23:31,44637.97988,1.258875617
3/17/22 23:31,44637.98023,1.247040687
3/17/22 23:32,44637.98058,1.429016376
3/17/22 23:32,44637.98092,1.149735041
3/18/22 1:05,44638.04538,1.309889321
3/18/22 1:05,44638.04573,1.276535896
3/18/22 1:09,44638.04859,0.884447338
3/18/22 1:10,44638.04894,0.931478668
3/18/22 1:10,44638.04929,1.137185705
3/18/22 1:12,44638.05002,1.048544203
3/18/22 1:12,44638.05037,1.041965763
3/18/22 1:13,44638.05072,1.341710514
3/18/22 1:13,44638.05107,1.21978352
3/18/22 1:14,44638.05179,1.310369913
3/18/22 1:15,44638.05214,1.128046238
3/18/22 1:15,44638.05249,1.157423641
3/18/22 1:16,44638.05322,1.209815915
3/18/22 1:17,44638.05356,1.271883971
3/18/22 1:21,44638.05681,1.501984707
3/18/22 1:23,44638.05775,1.106394115
3/18/22 1:23,44638.0581,1.370305848
3/18/22 1:24,44638.05845,1.535724032
3/18/22 1:24,44638.0588,1.468107607
3/18/22 1:26,44638.05986,1.179163651
3/18/22 1:28,44638.06154,1.387709335
3/18/22 1:29,44638.06189,1.087370309
3/18/22 1:29,44638.06224,1.132854198
3/18/22 1:30,44638.06259,1.260317122
3/18/22 1:30,44638.06294,1.490586993
3/18/22 1:31,44638.06329,1.154353283
3/18/22 1:31,44638.06364,1.443560222
3/18/22 1:32,44638.06398,1.763414437
3/18/22 1:32,44638.06433,2.046185212
3/18/22 1:33,44638.06469,2.725830446
3/18/22 1:33,44638.06505,3.10579982
3/18/22 1:34,44638.06587,3.242592526
3/18/22 1:35,44638.06622,1.458709499
3/18/22 1:35,44638.06657,1.381713784
3/18/22 1:36,44638.06692,1.191128438
3/18/22 1:36,44638.06727,1.246455103
3/18/22 1:37,44638.06762,1.192258064
3/18/22 1:37,44638.06797,1.150013344
3/18/22 1:38,44638.06832,1.282196099
3/18/22 1:38,44638.06867,1.090282017
3/18/22 1:39,44638.06902,1.160224081
3/18/22 1:39,44638.06937,1.13712736
3/18/22 1:40,44638.06971,1.28383162
3/18/22 1:40,44638.07006,1.058773692
3/18/22 1:41,44638.07041,0.859747824
3/18/22 1:41,44638.07076,0.969922462
3/18/22 1:42,44638.07111,0.849328131
3/18/22 1:42,44638.07146,1.068942485
3/18/22 1:43,44638.07181,1.346711481
3/18/22 1:43,44638.07216,1.76510304
3/18/22 1:44,44638.07251,1.453450015
3/18/22 1:44,44638.07286,1.319660143
3/18/22 1:45,44638.07321,1.275698039
3/18/22 1:45,44638.07355,1.632185096
3/18/22 1:46,44638.0739,1.57779136
3/18/22 1:46,44638.07425,1.263629639
3/18/22 1:47,44638.0746,1.142538743
3/18/22 1:47,44638.07495,1.068423864
3/18/22 1:48,44638.0753,1.178979395
3/18/22 1:48,44638.07565,0.990448755
3/18/22 1:54,44638.07973,2.547431628
3/18/22 1:55,44638.08009,2.622591429
3/18/22 1:55,44638.08044,2.089024883
3/18/22 1:56,44638.08079,1.521866766
3/18/22 1:56,44638.08113,1.30109778
3/18/22 1:57,44638.08148,1.129747668
3/18/22 1:57,44638.08183,1.110658382
3/18/22 1:58,44638.08218,1.049440785
3/18/22 1:58,44638.08252,0.970164793
3/18/22 1:59,44638.08287,1.050923332
3/18/22 1:59,44638.08322,1.041364192
3/18/22 2:00,44638.08357,0.973171107
3/18/22 2:03,44638.08559,1.428200541
3/18/22 2:03,44638.08594,1.419886886
3/18/22 2:04,44638.08629,1.200716115
3/18/22 2:04,44638.08663,1.078889248
3/18/22 2:08,44638.08947,1.051436433
3/18/22 2:09,44638.08982,1.352688345
3/18/22 2:09,44638.09017,1.390582236
3/18/22 2:10,44638.09052,0.948259909
3/18/22 2:10,44638.09087,1.074422865
3/18/22 2:11,44638.09122,0.964302658
3/18/22 2:11,44638.09157,0.852961201
3/18/22 2:12,44638.09192,1.055850298
3/18/22 2:12,44638.09227,0.895908441
3/18/22 2:13,44638.09262,1.199063385
3/18/22 2:13,44638.09296,1.359511294
3/18/22 2:14,44638.09331,1.588452491
3/18/22 2:14,44638.09366,1.464080736
3/18/22 2:15,44638.09401,1.366134511
3/18/22 2:15,44638.09436,1.274867468
3/18/22 2:16,44638.09471,1.362997688
3/18/22 2:16,44638.09506,1.253500923
3/18/22 2:17,44638.09541,1.22128233
3/18/22 2:17,44638.09576,1.141294052
3/18/22 2:18,44638.09611,0.967182524
3/18/22 2:18,44638.09646,0.999729977
3/18/22 2:19,44638.09681,1.012311396
3/18/22 2:19,44638.09715,1.129414469
3/18/22 2:20,44638.0975,0.995322579
3/18/22 2:20,44638.09785,1.100937443
3/18/22 2:21,44638.0982,1.430796975
3/18/22 2:21,44638.09855,1.146421755
3/18/22 2:22,44638.0989,1.053952096
3/18/22 2:22,44638.09925,0.864806713
3/18/22 2:23,44638.0996,0.810921699
3/18/22 2:23,44638.09995,1.005643399
3/18/22 2:25,44638.1013,1.311801746
3/18/22 2:26,44638.10165,1.052433704
3/18/22 2:26,44638.102,0.868059663
3/18/22 2:27,44638.10235,0.934648279
3/18/22 2:27,44638.1027,1.1685325
3/18/22 2:28,44638.10305,1.21852723
3/18/22 2:28,44638.10339,0.823165099
3/18/22 2:29,44638.10374,1.311727124
3/18/22 2:29,44638.10409,1.147930845
3/18/22 2:30,44638.10444,1.454546583
3/18/22 2:30,44638.10479,1.106714116
3/18/22 2:31,44638.10514,1.408859669
3/18/22 2:31,44638.10549,1.36489966
3/18/22 2:32,44638.10584,1.174261379
3/18/22 2:32,44638.10619,1.159656254
3/18/22 2:33,44638.10654,1.150830754
3/18/22 2:33,44638.10689,1.15141935
3/18/22 2:34,44638.10724,1.523512089
3/18/22 2:34,44638.10758,1.065162174
3/18/22 2:35,44638.10793,0.839683632
3/18/22 2:35,44638.10828,0.905605608
3/18/22 2:36,44638.10863,0.965549655
3/18/22 2:36,44638.10898,0.692772071
3/18/22 2:37,44638.10933,0.834449996
3/18/22 2:37,44638.10968,0.800539443
3/18/22 2:38,44638.11003,0.771326268
3/18/22 2:38,44638.11038,1.049275261
3/18/22 2:39,44638.11073,0.858115202
3/18/22 2:39,44638.11108,0.737715985
3/18/22 2:40,44638.11142,0.738260772
3/18/22 2:40,44638.11177,1.132963712
3/18/22 2:41,44638.11212,1.013012712
3/18/22 2:41,44638.11247,0.925583376
3/18/22 2:42,44638.11282,0.910618166
3/18/22 2:42,44638.11317,1.246997226
3/18/22 2:43,44638.11352,0.897171437
3/18/22 2:43,44638.11387,0.805599746
3/18/22 2:44,44638.11422,0.74662265
3/18/22 2:44,44638.11457,0.794570353
3/18/22 2:55,44638.12171,1.230872846
3/18/22 2:55,44638.12206,1.093665653
3/18/22 2:56,44638.12241,1.114422521
3/18/22 2:56,44638.12276,1.18502863
3/18/22 2:57,44638.12311,1.045938649
3/18/22 2:57,44638.12346,1.02302709
3/18/22 2:58,44638.12381,1.168143361
3/18/22 2:58,44638.12415,1.645480668
3/18/22 2:59,44638.1245,1.585394891
3/18/22 2:59,44638.12485,2.117097629
3/18/22 3:00,44638.1252,1.486860523
3/18/22 3:00,44638.12555,1.230893691
3/18/22 3:01,44638.1259,1.410712122
3/18/22 3:01,44638.12625,1.328318054
3/18/22 3:02,44638.1266,1.181932427
3/18/22 3:02,44638.12695,1.32620471
3/18/22 3:03,44638.1273,1.668850354
3/18/22 3:03,44638.12765,2.035051766
3/18/22 3:04,44638.12799,2.138752196
3/18/22 3:04,44638.12834,1.821958191
3/18/22 3:05,44638.12869,1.881757798
3/18/22 3:05,44638.12904,1.688556308
3/18/22 3:06,44638.12939,1.347244931
3/18/22 3:06,44638.12974,1.297054275
